0.09	403272.5744438289
0.091	375765.58264373575
0.092	350327.6976702105
0.093	326784.80553988065
0.094	304979.2332231666
0.095	284768.020491641
0.096	266021.39161894255
0.097	248621.40176504062
0.098	232460.73629757666
0.099	217441.64422826577
0.09999999999999999	203474.98944511832
0.10099999999999999	190479.40556680004
0.102	178380.5420891115
0.103	167110.39107462368
0.104	156606.68502037134
0.105	146812.3576846373
0.106	137675.06071786216
0.107	129146.72979191777
0.108	121183.19470736355
0.109	113743.82861905679
0.11	106791.23210318341
0.111	100290.94829181932
0.11199999999999999	94211.20574631296
0.11299999999999999	88522.68612322448
0.11399999999999999	83198.31402693533
0.11499999999999999	78213.06673844729
0.11599999999999999	73543.8017688604
0.11699999999999999	69169.10041751836
0.118	65069.125712046356
0.119	61225.49328826141
0.12	57621.15392217738
0.121	54240.28656589012
0.122	51068.200860338766
0.123	48091.24820713207
0.124	45296.740577039425
0.125	42672.876318389506
0.126	40208.672304034066
0.127	37893.9018233281
0.128	35719.03768535128
0.129	33675.200053205386
0.13	31754.10857705571
0.131	29948.03843641939
0.132	28249.779940082663
0.133	26652.601366357143
0.134	25150.214823970975
0.135	23736.744407983995
0.136	22406.6978151555
0.137	21154.9388753146
0.138	19976.663137388216
0.139	18867.37493718271
0.14	17822.86625481393
0.14100000000000001	16839.19715168769
0.14200000000000002	15912.677655494683
0.143	15039.850976623955
0.144	14217.477945546752
0.145	13442.52257399652
0.146	12712.138650364388
0.147	12023.657287096248
0.148	11374.575345830868
0.149	10762.544672176975
0.15	10185.362077482287
0.151	9640.960010935774
0.152	9127.397869940556
0.153	8642.853900805629
0.154	8185.617646091904
0.155	7754.0828986280785
0.156	7346.741124015165
0.157	6962.17532149928
0.158	6599.054285882163
0.159	6256.127247797046
0.16	5932.218862388304
0.161	5626.224523140546
0.162	5337.105978356414
0.16299999999999998	5063.887229113494
0.16399999999999998	4805.6506899124815
0.16499999999999998	4561.533594020953
0.16599999999999998	4330.724627117199
0.16699999999999998	4112.460773965115
0.16799999999999998	3906.0243640447657
0.16899999999999998	3710.740302809406
0.16999999999999998	3525.9734768276476
0.17099999999999999	3351.126320918248
0.172	3185.636537158847
0.173	3028.9749558292688
0.174	2880.643529057042
0.175	2740.1734489969613
0.176	2607.1233821527444
0.177	2481.0778128205884
0.178	2361.6454885346902
0.179	2248.45796123209
0.18	2141.1682179545496
0.181	2039.449395600012
0.182	1942.9935743683022
0.183	1851.5106450516375
0.184	1764.7272455094842
0.185	1682.3857620713704
0.186	1604.2433917904127
0.187	1530.0712618326254
0.188	1459.6536023877788
0.189	1392.7869698641398
0.19	1329.2795172194433
