#y  dN/dy  v1cos  v1sin  v2cos  v2sin  v3cos  v3sin  v4cos  v4sin  v5cos  v5sin  v6cos  v6sin  v7cos  v7sin
-5.00000000e-01  1.33641297e+00  0.00000000e+00  5.14911058e-03  3.77603994e-03  -7.19937289e-02  -7.69498831e-03  -1.02314946e-02  -3.25240975e-02  -2.06480054e-03  5.41032504e-03  -5.82312797e-04  -2.47701226e-03  3.26140568e-03  -1.42655458e-05  -2.17377087e-03  1.04391166e-03
-4.80000000e-01  1.33641297e+00  0.00000000e+00  5.14911058e-03  3.77603994e-03  -7.19937289e-02  -7.69498831e-03  -1.02314946e-02  -3.25240975e-02  -2.06480054e-03  5.41032504e-03  -5.82312797e-04  -2.47701226e-03  3.26140568e-03  -1.42655458e-05  -2.17377087e-03  1.04391166e-03
-4.60000000e-01  1.33641297e+00  0.00000000e+00  5.14911058e-03  3.77603994e-03  -7.19937289e-02  -7.69498831e-03  -1.02314946e-02  -3.25240975e-02  -2.06480054e-03  5.41032504e-03  -5.82312797e-04  -2.47701226e-03  3.26140568e-03  -1.42655458e-05  -2.17377087e-03  1.04391166e-03
-4.40000000e-01  1.33641297e+00  0.00000000e+00  5.14911058e-03  3.77603994e-03  -7.19937289e-02  -7.69498831e-03  -1.02314946e-02  -3.25240975e-02  -2.06480054e-03  5.41032504e-03  -5.82312797e-04  -2.47701226e-03  3.26140568e-03  -1.42655458e-05  -2.17377087e-03  1.04391166e-03
-4.20000000e-01  1.33641297e+00  0.00000000e+00  5.14911058e-03  3.77603994e-03  -7.19937289e-02  -7.69498831e-03  -1.02314946e-02  -3.25240975e-02  -2.06480054e-03  5.41032504e-03  -5.82312797e-04  -2.47701226e-03  3.26140568e-03  -1.42655458e-05  -2.17377087e-03  1.04391166e-03
-4.00000000e-01  1.33641297e+00  0.00000000e+00  5.14911058e-03  3.77603994e-03  -7.19937289e-02  -7.69498831e-03  -1.02314946e-02  -3.25240975e-02  -2.06480054e-03  5.41032504e-03  -5.82312797e-04  -2.47701226e-03  3.26140568e-03  -1.42655458e-05  -2.17377087e-03  1.04391166e-03
-3.80000000e-01  1.33641297e+00  0.00000000e+00  5.14911058e-03  3.77603994e-03  -7.19937289e-02  -7.69498831e-03  -1.02314946e-02  -3.25240975e-02  -2.06480054e-03  5.41032504e-03  -5.82312797e-04  -2.47701226e-03  3.26140568e-03  -1.42655458e-05  -2.17377087e-03  1.04391166e-03
-3.60000000e-01  1.33641297e+00  0.00000000e+00  5.14911058e-03  3.77603994e-03  -7.19937289e-02  -7.69498831e-03  -1.02314946e-02  -3.25240975e-02  -2.06480054e-03  5.41032504e-03  -5.82312797e-04  -2.47701226e-03  3.26140568e-03  -1.42655458e-05  -2.17377087e-03  1.04391166e-03
-3.40000000e-01  1.33641297e+00  0.00000000e+00  5.14911058e-03  3.77603994e-03  -7.19937289e-02  -7.69498831e-03  -1.02314946e-02  -3.25240975e-02  -2.06480054e-03  5.41032504e-03  -5.82312797e-04  -2.47701226e-03  3.26140568e-03  -1.42655458e-05  -2.17377087e-03  1.04391166e-03
-3.20000000e-01  1.33641297e+00  0.00000000e+00  5.14911058e-03  3.77603994e-03  -7.19937289e-02  -7.69498831e-03  -1.02314946e-02  -3.25240975e-02  -2.06480054e-03  5.41032504e-03  -5.82312797e-04  -2.47701226e-03  3.26140568e-03  -1.42655458e-05  -2.17377087e-03  1.04391166e-03
-3.00000000e-01  1.33641297e+00  0.00000000e+00  5.14911058e-03  3.77603994e-03  -7.19937289e-02  -7.69498831e-03  -1.02314946e-02  -3.25240975e-02  -2.06480054e-03  5.41032504e-03  -5.82312797e-04  -2.47701226e-03  3.26140568e-03  -1.42655458e-05  -2.17377087e-03  1.04391166e-03
