#y  dN/dy  v1cos  v1sin  v2cos  v2sin  v3cos  v3sin  v4cos  v4sin  v5cos  v5sin  v6cos  v6sin  v7cos  v7sin
-5.00000000e-01  3.55534107e-01  0.00000000e+00  6.32261936e-03  5.25149783e-03  -7.83417087e-02  -9.49657893e-03  -1.24310813e-02  -3.74604094e-02  -2.39942426e-03  6.11972101e-03  -1.02226359e-03  -3.81789594e-03  4.73604182e-03  -9.13344569e-06  -3.79880850e-03  2.05379765e-03
-4.80000000e-01  3.55534107e-01  0.00000000e+00  6.32261936e-03  5.25149783e-03  -7.83417087e-02  -9.49657893e-03  -1.24310813e-02  -3.74604094e-02  -2.39942426e-03  6.11972101e-03  -1.02226359e-03  -3.81789594e-03  4.73604182e-03  -9.13344569e-06  -3.79880850e-03  2.05379765e-03
-4.60000000e-01  3.55534107e-01  0.00000000e+00  6.32261936e-03  5.25149783e-03  -7.83417087e-02  -9.49657893e-03  -1.24310813e-02  -3.74604094e-02  -2.39942426e-03  6.11972101e-03  -1.02226359e-03  -3.81789594e-03  4.73604182e-03  -9.13344569e-06  -3.79880850e-03  2.05379765e-03
-4.40000000e-01  3.55534107e-01  0.00000000e+00  6.32261936e-03  5.25149783e-03  -7.83417087e-02  -9.49657893e-03  -1.24310813e-02  -3.74604094e-02  -2.39942426e-03  6.11972101e-03  -1.02226359e-03  -3.81789594e-03  4.73604182e-03  -9.13344569e-06  -3.79880850e-03  2.05379765e-03
-4.20000000e-01  3.55534107e-01  0.00000000e+00  6.32261936e-03  5.25149783e-03  -7.83417087e-02  -9.49657893e-03  -1.24310813e-02  -3.74604094e-02  -2.39942426e-03  6.11972101e-03  -1.02226359e-03  -3.81789594e-03  4.73604182e-03  -9.13344569e-06  -3.79880850e-03  2.05379765e-03
-4.00000000e-01  3.55534107e-01  0.00000000e+00  6.32261936e-03  5.25149783e-03  -7.83417087e-02  -9.49657893e-03  -1.24310813e-02  -3.74604094e-02  -2.39942426e-03  6.11972101e-03  -1.02226359e-03  -3.81789594e-03  4.73604182e-03  -9.13344569e-06  -3.79880850e-03  2.05379765e-03
-3.80000000e-01  3.55534107e-01  0.00000000e+00  6.32261936e-03  5.25149783e-03  -7.83417087e-02  -9.49657893e-03  -1.24310813e-02  -3.74604094e-02  -2.39942426e-03  6.11972101e-03  -1.02226359e-03  -3.81789594e-03  4.73604182e-03  -9.13344569e-06  -3.79880850e-03  2.05379765e-03
-3.60000000e-01  3.55534107e-01  0.00000000e+00  6.32261936e-03  5.25149783e-03  -7.83417087e-02  -9.49657893e-03  -1.24310813e-02  -3.74604094e-02  -2.39942426e-03  6.11972101e-03  -1.02226359e-03  -3.81789594e-03  4.73604182e-03  -9.13344569e-06  -3.79880850e-03  2.05379765e-03
-3.40000000e-01  3.55534107e-01  0.00000000e+00  6.32261936e-03  5.25149783e-03  -7.83417087e-02  -9.49657893e-03  -1.24310813e-02  -3.74604094e-02  -2.39942426e-03  6.11972101e-03  -1.02226359e-03  -3.81789594e-03  4.73604182e-03  -9.13344569e-06  -3.79880850e-03  2.05379765e-03
-3.20000000e-01  3.55534107e-01  0.00000000e+00  6.32261936e-03  5.25149783e-03  -7.83417087e-02  -9.49657893e-03  -1.24310813e-02  -3.74604094e-02  -2.39942426e-03  6.11972101e-03  -1.02226359e-03  -3.81789594e-03  4.73604182e-03  -9.13344569e-06  -3.79880850e-03  2.05379765e-03
