#1-tau	2-e_x	3-e_p	4-totalptx	5-totalpty	6-mome1c	7-mome1s	8-mome2c	9-mome2s	10-mome3c	11-mome3s	12-eps1c	13-eps1s	14-eps2c	15-eps2s	16-eps3c	17-eps3s	18-eps4c	19-eps4s	20-eps5c	21-eps5s	22-eps6c	23-eps5s
1.30036	-0.021852	-0.00199577	0.0472952	0.0259698	-0.00246575	-0.00169453	-0.00415687	0.00388333	0.000831575	-0.00325456	0.0129523	0.0100411	0.0219938	0.00303062	0.00122885	0.00765825	-0.400297	-0.000119445	-0.0123563	-0.00659856	-0.001379	-0.000330681	0.000113879	-0.00308537
1.35039	-0.0202757	-0.00242257	0.0490786	0.0285965	-0.00248835	-0.0017873	-0.00457112	0.00393023	0.000780272	-0.00356705	0.012416	0.00957819	0.0204097	0.00278321	0.00118693	0.00715691	-0.40197	-0.000100067	-0.0119234	-0.00638264	-0.00128423	-0.000283765	8.3965e-05	-0.00290086
1.40041	-0.0189151	-0.00286865	0.0495355	0.0307284	-0.00248257	-0.00186718	-0.00498717	0.00394036	0.000696237	-0.00386774	0.0119322	0.00911496	0.0190414	0.00261872	0.00112496	0.00667678	-0.403483	-9.3598e-05	-0.0114465	-0.00617625	-0.00119676	-0.000259363	5.03737e-05	-0.00273929
1.45043	-0.017715	-0.00336767	0.0488583	0.0324911	-0.00245236	-0.00193452	-0.0054042	0.00391508	0.000581856	-0.00415515	0.0115422	0.00872131	0.0178345	0.00247837	0.00103486	0.00627251	-0.404816	-8.82667e-05	-0.0111408	-0.00600661	-0.00113315	-0.000265955	4.56087e-05	-0.0025829
1.50045	-0.0166238	-0.00392984	0.0473072	0.0340555	-0.00240525	-0.00199244	-0.005823	0.00385939	0.000440187	-0.00443031	0.0111474	0.00829583	0.0167394	0.00232069	0.000917456	0.00587994	-0.406033	-8.15502e-05	-0.0108502	-0.00575182	-0.00107925	-0.000265878	4.71021e-05	-0.00243825
1.55048	-0.0156003	-0.00461872	0.0448902	0.0352543	-0.00234519	-0.00204005	-0.00623598	0.00377785	0.000277289	-0.0046933	0.0107586	0.00794023	0.0157111	0.00230522	0.000834972	0.00553424	-0.407124	-7.32048e-05	-0.0105135	-0.00555025	-0.00102602	-0.000266686	4.41627e-05	-0.00231269
1.6005	-0.0147822	-0.00544858	0.0422288	0.036402	-0.00227881	-0.00207967	-0.00664205	0.00367497	9.85998e-05	-0.00494573	0.0104028	0.0076448	0.0148877	0.00224869	0.000753167	0.00517859	-0.408059	-7.75408e-05	-0.0102282	-0.00542141	-0.000973959	-0.000308527	4.63437e-05	-0.00220224
1.65052	-0.0140268	-0.00624243	0.0386374	0.0368084	-0.00220751	-0.0021087	-0.00703979	0.00354851	-9.11603e-05	-0.00518625	0.0100291	0.00730265	0.0141285	0.00219576	0.000715555	0.00489079	-0.408921	-8.06895e-05	-0.00990529	-0.0052084	-0.000944604	-0.000345572	4.24981e-05	-0.00208709
1.70054	-0.0133668	-0.00706107	0.0343401	0.0363067	-0.0021358	-0.00212831	-0.00743074	0.00340353	-0.000287353	-0.00541613	0.00966592	0.00697249	0.0134653	0.0021513	0.000671602	0.00461395	-0.409702	-7.51821e-05	-0.00956997	-0.00497813	-0.000915867	-0.000376854	2.99422e-05	-0.00199021
1.75057	-0.012675	-0.00786179	0.0298886	0.0348081	-0.00206735	-0.00214059	-0.00781552	0.00324179	-0.000485876	-0.00563476	0.0093752	0.00673082	0.01277	0.00212283	0.000645187	0.00434528	-0.410427	-7.77237e-05	-0.00934527	-0.00486009	-0.000891006	-0.000406161	2.57009e-05	-0.00190574
