451
0.1	0.2671479121881113
0.10200000000000001	0.2671479121881113
0.10400000000000001	0.2671479121881113
0.10600000000000001	0.2671479121881113
0.10800000000000001	0.2671479121881113
0.11	0.2671479121881113
0.112	0.2671479121881113
0.114	0.2671479121881113
0.116	0.2671479121881113
0.11800000000000001	0.2671479121881113
0.12000000000000001	0.2671479121881113
0.122	0.2671479121881113
0.124	0.2671479121881113
0.126	0.2671479121881113
0.128	0.2671479121881113
0.13	0.2671479121881113
0.132	0.2671479121881113
0.134	0.2671479121881113
0.136	0.2671479121881113
0.138	0.2671479121881113
0.14    0.2671479121881113
0.14200000000000002     0.2560207773661247
0.14400000000000002     0.24648178646539165
0.14600000000000002     0.23836059328676384
0.14800000000000002     0.23148685163111082
0.15000000000000002     0.225690215299295
0.15200000000000002     0.22080033809219657
0.15400000000000003     0.2166468738106886
0.15600000000000003     0.21305947625561927
0.15800000000000003     0.20986779922786525
0.16    0.20690149652828893
0.162   0.20399022195777405
0.164   0.20096362931718303
0.166   0.19765137240736408
0.168   0.19388310502920447
0.17    0.3
0.17200000000000001	0.3
0.174	0.3
0.176	0.3
0.178	0.3
0.18	0.3
0.182	0.3
0.184	0.3
0.186	0.3
0.188	0.3
0.19	0.3
0.192	0.3
0.194	0.3
0.196	0.3
0.198	0.3
0.2	0.3
0.202	0.3
0.20400000000000001	0.3
0.20600000000000002	0.3
0.20800000000000002	0.3
0.21000000000000002	0.3
0.21200000000000002	0.3
0.21400000000000002	0.3
0.21600000000000003	0.3
0.21800000000000003	0.3
0.22	0.3
0.222	0.3
0.224	0.3
0.226	0.3
0.228	0.3
0.23	0.3
0.232	0.3
0.234	0.3
0.23600000000000002	0.3
0.23800000000000002	0.3
0.24000000000000002	0.3
0.24200000000000002	0.3
0.24400000000000002	0.3
0.246	0.3
0.248	0.3
0.25	0.3
0.252	0.3
0.254	0.3
0.256	0.3
0.258	0.3
0.26	0.3
0.262	0.3
0.264	0.3
0.266	0.3
0.268	0.3
0.27	0.3
0.272	0.3
0.274	0.3
0.276	0.3
0.278	0.3
0.28	0.3
0.28200000000000003	0.3
0.28400000000000003	0.3
0.28600000000000003	0.3
0.28800000000000003	0.3
0.29000000000000004	0.3
0.29200000000000004	0.3
0.29400000000000004	0.3
0.29600000000000004	0.3
0.29800000000000004	0.3
0.30000000000000004	0.3
0.30200000000000005	0.3
0.30400000000000005	0.3
0.30600000000000005	0.3
0.30800000000000005	0.3
0.31	0.3
0.312	0.3
0.314	0.3
0.316	0.3
0.318	0.3
0.32	0.3
0.322	0.3
0.324	0.3
0.326	0.3
0.328	0.3
0.33	0.3
0.332	0.3
0.334	0.3
0.336	0.3
0.338	0.3
0.33999999999999997	0.3
0.34199999999999997	0.3
0.344	0.3
0.346	0.3
0.348	0.3
0.35	0.3
0.352	0.3
0.354	0.3
0.356	0.3
0.358	0.3
0.36	0.3
0.362	0.3
0.364	0.3
0.366	0.3
0.368	0.3
0.37	0.3
0.372	0.3
0.374	0.3
0.376	0.3
0.378	0.3
0.38	0.3
0.382	0.3
0.384	0.3
0.386	0.3
0.388	0.3
0.39	0.3
0.392	0.3
0.394	0.3
0.396	0.3
0.398	0.3
0.4	0.3
0.402	0.3
0.404	0.3
0.406	0.3
0.40800000000000003	0.3
0.41000000000000003	0.3
0.41200000000000003	0.3
0.41400000000000003	0.3
0.41600000000000004	0.3
0.41800000000000004	0.3
0.42000000000000004	0.3
0.42200000000000004	0.3
0.42400000000000004	0.3
0.42600000000000005	0.3
0.42800000000000005	0.3
0.43000000000000005	0.3
0.43200000000000005	0.3
0.43400000000000005	0.3
0.43600000000000005	0.3
0.43800000000000006	0.3
0.44000000000000006	0.3
0.44200000000000006	0.3
0.44400000000000006	0.3
0.44600000000000006	0.3
0.44800000000000006	0.3
0.45000000000000007	0.3
0.45199999999999996	0.3
0.45399999999999996	0.3
0.45599999999999996	0.3
0.45799999999999996	0.3
0.45999999999999996	0.3
0.46199999999999997	0.3
0.46399999999999997	0.3
0.46599999999999997	0.3
0.46799999999999997	0.3
0.47	0.3
0.472	0.3
0.474	0.3
0.476	0.3
0.478	0.3
0.48	0.3
0.482	0.3
0.484	0.3
0.486	0.3
0.488	0.3
0.49	0.3
0.492	0.3
0.494	0.3
0.496	0.3
0.498	0.3
0.5	0.3
0.502	0.3
0.504	0.3
0.506	0.3
0.508	0.3
0.51	0.3
0.512	0.3
0.514	0.3
0.516	0.3
0.518	0.3
0.52	0.3
0.522	0.3
0.524	0.3
0.526	0.3
0.528	0.3
0.53	0.3
0.532	0.3
0.534	0.3
0.536	0.3
0.538	0.3
0.54	0.3
0.542	0.3
0.544	0.3
0.546	0.3
0.548	0.3
0.55	0.3
0.552	0.3
0.554	0.3
0.556	0.3
0.558	0.3
0.56	0.3
0.562	0.3
0.5640000000000001	0.3
0.5660000000000001	0.3
0.5680000000000001	0.3
0.5700000000000001	0.3
0.5720000000000001	0.3
0.5740000000000001	0.3
0.5760000000000001	0.3
0.5780000000000001	0.3
0.58	0.3
0.582	0.3
0.584	0.3
0.586	0.3
0.588	0.3
0.59	0.3
0.592	0.3
0.594	0.3
0.596	0.3
0.598	0.3
0.6	0.3
0.602	0.3
0.604	0.3
0.606	0.3
0.608	0.3
0.61	0.3
0.612	0.3
0.614	0.3
0.616	0.3
0.618	0.3
0.62	0.3
0.622	0.3
0.624	0.3
0.626	0.3
0.628	0.3
0.63	0.3
0.632	0.3
0.634	0.3
0.636	0.3
0.638	0.3
0.64	0.3
0.642	0.3
0.644	0.3
0.646	0.3
0.648	0.3
0.65	0.3
0.652	0.3
0.654	0.3
0.656	0.3
0.658	0.3
0.66	0.3
0.662	0.3
0.664	0.3
0.666	0.3
0.668	0.3
0.67	0.3
0.672	0.3
0.674	0.3
0.676	0.3
0.6779999999999999	0.3
0.6799999999999999	0.3
0.6819999999999999	0.3
0.6839999999999999	0.3
0.6859999999999999	0.3
0.688	0.3
0.69	0.3
0.692	0.3
0.694	0.3
0.696	0.3
0.698	0.3
0.7	0.3
0.702	0.3
0.704	0.3
0.706	0.3
0.708	0.3
0.71	0.3
0.712	0.3
0.714	0.3
0.716	0.3
0.718	0.3
0.72	0.3
0.722	0.3
0.724	0.3
0.726	0.3
0.728	0.3
0.73	0.3
0.732	0.3
0.734	0.3
0.736	0.3
0.738	0.3
0.74	0.3
0.742	0.3
0.744	0.3
0.746	0.3
0.748	0.3
0.75	0.3
0.752	0.3
0.754	0.3
0.756	0.3
0.758	0.3
0.76	0.3
0.762	0.3
0.764	0.3
0.766	0.3
0.768	0.3
0.77	0.3
0.772	0.3
0.774	0.3
0.776	0.3
0.778	0.3
0.78	0.3
0.782	0.3
0.784	0.3
0.786	0.3
0.788	0.3
0.79	0.3
0.792	0.3
0.794	0.3
0.796	0.3
0.798	0.3
0.8	0.3
0.802	0.3
0.8039999999999999	0.3
0.8059999999999999	0.3
0.8079999999999999	0.3
0.8099999999999999	0.3
0.8119999999999999	0.3
0.814	0.3
0.816	0.3
0.818	0.3
0.82	0.3
0.822	0.3
0.824	0.3
0.826	0.3
0.828	0.3
0.83	0.3
0.832	0.3
0.834	0.3
0.836	0.3
0.838	0.3
0.84	0.3
0.842	0.3
0.844	0.3
0.846	0.3
0.848	0.3
0.85	0.3
0.852	0.3
0.854	0.3
0.856	0.3
0.858	0.3
0.86	0.3
0.862	0.3
0.864	0.3
0.866	0.3
0.868	0.3
0.87	0.3
0.872	0.3
0.874	0.3
0.876	0.3
0.878	0.3
0.88	0.3
0.882	0.3
0.884	0.3
0.886	0.3
0.888	0.3
0.89	0.3
0.892	0.3
0.894	0.3
0.896	0.3
0.898	0.3
0.9	0.3
0.902	0.3
0.904	0.3
0.906	0.3
0.908	0.3
0.91	0.3
0.912	0.3
0.914	0.3
0.916	0.3
0.918	0.3
0.92	0.3
0.922	0.3
0.924	0.3
0.926	0.3
0.928	0.3
0.93	0.3
0.932	0.3
0.9339999999999999	0.3
0.9359999999999999	0.3
0.938	0.3
0.94	0.3
0.942	0.3
0.944	0.3
0.946	0.3
0.948	0.3
0.95	0.3
0.952	0.3
0.954	0.3
0.956	0.3
0.958	0.3
0.96	0.3
0.962	0.3
0.964	0.3
0.966	0.3
0.968	0.3
0.97	0.3
0.972	0.3
0.974	0.3
0.976	0.3
0.978	0.3
0.98	0.3
0.982	0.3
0.984	0.3
0.986	0.3
0.988	0.3
0.99	0.3
0.992	0.3
0.994	0.3
0.996	0.3
0.998	0.3
1.	0.3
