9.89345e-194	2.15693e-189	4.00716e-185	6.34382e-181	8.55811e-177	9.83825e-173	9.63763e-169	8.04518e-165	5.72287e-161	3.46901e-157	1.79188e-153	7.88727e-150	2.9584e-146	9.45582e-143	2.57546e-139	5.97755e-136	1.18224e-132	1.9925e-129	2.86158e-126	3.50208e-123	3.65224e-120	3.24568e-117	2.4579e-114	1.58612e-111	8.72209e-109	4.08712e-106	1.63203e-103	5.5533e-101	1.61023e-98	3.97865e-96	8.37718e-94	1.50305e-91	2.29805e-89	2.99406e-87	3.3241e-85	3.14485e-83	2.53536e-81	1.74177e-79	1.01966e-77	5.08667e-76	2.16234e-74	7.833e-73	2.41793e-71	6.36024e-70	1.42566e-68	2.72315e-67	4.4324e-66	6.1478e-65	7.2663e-64	7.31846e-63	6.28115e-62	4.5938e-61	2.86297e-60	1.52046e-59	6.88091e-59	2.65357e-58	8.72021e-58	2.44195e-57	5.82722e-57	1.18512e-56	2.06121e-56	3.31872e-56	1.26286e-55	2.34883e-54	5.15446e-53	9.79698e-52	1.58801e-50	2.19381e-49	2.58331e-48	2.59365e-47	2.22181e-46	1.62655e-45	1.02136e-44	5.54571e-44	2.64853e-43	1.14897e-42	4.75295e-42	1.96272e-41	8.14987e-41	3.27513e-40	1.21053e-39	3.9645e-39	1.12684e-38	2.75186e-38	5.74751e-38	1.02455e-37	1.55741e-37	2.01798e-37	2.22843e-37	2.09709e-37	1.68175e-37	1.14927e-37	6.69264e-38	3.32114e-38	1.4044e-38	5.06064e-39	1.55394e-39	4.06608e-40	9.0663e-41	1.72265e-41	2.78919e-42	3.84832e-43	4.52457e-44	4.53311e-45	3.87015e-46	2.81561e-47	1.74554e-48	9.22147e-50	4.1513e-51	1.5925e-52	5.20582e-54	1.45014e-55	3.44228e-57	6.96296e-59	1.2002e-60	1.7629e-62	2.20655e-64	2.3535e-66	2.13907e-68	1.65673e-70	1.09342e-72	6.1495e-75	2.94716e-77	1.20359e-79	4.1886e-82	1.24214e-84	3.13897e-87	6.75951e-90	1.24038e-92	1.93959e-95	2.5845e-98	2.93465e-101	2.83955e-104	2.34128e-107	1.64502e-110	9.84926e-114	5.02513e-117	2.18476e-120	8.09421e-124	2.55539e-127	6.87469e-131	1.57602e-134	3.07881e-138	5.12527e-142	7.2705e-146	8.78869e-150	9.05309e-154	7.94662e-158	5.94403e-162	3.78872e-166	
5.16629e-191	1.12633e-186	2.09251e-182	3.3127e-178	4.46898e-174	5.13746e-170	5.0327e-166	4.20113e-162	2.98844e-158	1.81149e-154	9.35708e-151	4.11867e-147	1.54485e-143	4.93776e-140	1.34489e-136	3.12143e-133	6.17356e-130	1.04047e-126	1.4943e-123	1.82876e-120	1.90717e-117	1.69487e-114	1.2835e-111	8.2826e-109	4.55461e-106	2.13427e-103	8.52234e-101	2.89989e-98	8.40849e-96	2.07762e-93	4.3745e-91	7.8488e-89	1.20003e-86	1.56348e-84	1.73582e-82	1.64222e-80	1.32395e-78	9.0954e-77	5.3246e-75	2.65622e-73	1.12916e-71	4.09033e-70	1.26263e-68	3.32127e-67	7.44469e-66	1.42201e-64	2.31457e-63	3.21034e-62	3.79441e-61	3.82165e-60	3.27997e-59	2.39885e-58	1.49502e-57	7.93973e-57	3.59316e-56	1.38567e-55	4.55363e-55	1.27517e-54	3.04292e-54	6.18801e-54	1.07376e-53	1.63961e-53	3.72448e-53	4.74881e-52	1.01393e-50	1.92474e-49	3.11943e-48	4.3091e-47	5.07358e-46	5.0928e-45	4.36068e-44	3.18909e-43	1.99788e-42	1.07921e-41	5.09768e-41	2.16439e-40	8.63955e-40	3.40828e-39	1.35635e-38	5.29358e-38	1.92513e-37	6.25512e-37	1.77148e-36	4.31915e-36	9.01454e-36	1.60644e-35	2.4416e-35	3.16346e-35	3.49328e-35	3.28736e-35	2.63626e-35	1.80156e-35	1.04912e-35	5.20611e-36	2.20149e-36	7.93289e-37	2.4359e-37	6.37385e-38	1.4212e-38	2.70037e-39	4.37224e-40	6.0325e-41	7.09256e-42	7.10595e-43	6.06672e-44	4.41366e-45	2.73625e-46	1.44553e-47	6.50744e-49	2.49635e-50	8.16047e-52	2.2732e-53	5.396e-55	1.09149e-56	1.8814e-58	2.76347e-60	3.45892e-62	3.68926e-64	3.35314e-66	2.59703e-68	1.71402e-70	9.63975e-73	4.61987e-75	1.88671e-77	6.56592e-80	1.94714e-82	4.92054e-85	1.0596e-87	1.94438e-90	3.04044e-93	4.05138e-96	4.60026e-99	4.45118e-102	3.67012e-105	2.57869e-108	1.54394e-111	7.87724e-115	3.42477e-118	1.26882e-121	4.00575e-125	1.07765e-128	2.47052e-132	4.82624e-136	8.03421e-140	1.1397e-143	1.37769e-147	1.41913e-151	1.24569e-155	9.31768e-160	5.93908e-164	
2.29891e-188	5.01199e-184	9.31132e-180	1.47409e-175	1.98862e-171	2.28608e-167	2.23947e-163	1.86943e-159	1.32981e-155	8.06083e-152	4.16374e-148	1.83274e-144	6.87434e-141	2.19722e-137	5.98452e-134	1.38899e-130	2.74713e-127	4.62992e-124	6.64937e-121	8.13769e-118	8.4866e-115	7.54188e-112	5.71135e-109	3.68562e-106	2.02672e-103	9.49712e-101	3.7923e-98	1.2904e-95	3.74164e-93	9.24507e-91	1.94658e-88	3.49258e-86	5.33992e-84	6.95721e-82	7.72411e-80	7.3076e-78	5.89133e-76	4.0473e-74	2.36936e-72	1.18197e-70	5.02457e-69	1.82013e-67	5.61848e-66	1.47791e-64	3.31276e-63	6.32769e-62	1.02994e-60	1.42855e-59	1.68845e-58	1.70057e-57	1.45953e-56	1.06745e-55	6.6526e-55	3.53305e-54	1.5989e-53	6.16601e-53	2.02629e-52	5.67428e-52	1.35405e-51	2.75346e-51	4.77371e-51	7.13953e-51	1.17672e-50	8.54664e-50	1.70326e-48	3.22288e-47	5.22207e-46	7.21293e-45	8.49163e-44	8.52223e-43	7.29436e-42	5.33015e-41	3.33296e-40	1.79289e-39	8.39271e-39	3.49925e-38	1.35307e-37	5.10777e-37	1.9437e-36	7.33824e-36	2.61767e-35	8.42334e-35	2.37483e-34	5.77857e-34	1.20498e-33	2.14651e-33	3.2619e-33	4.22596e-33	4.66641e-33	4.39128e-33	3.52152e-33	2.40652e-33	1.4014e-33	6.95429e-34	2.94073e-34	1.05967e-34	3.25386e-35	8.51415e-36	1.89843e-36	3.60714e-37	5.84041e-38	8.05817e-39	9.4742e-40	9.49208e-41	8.10388e-42	5.89573e-43	3.65507e-44	1.93093e-45	8.69259e-47	3.33461e-48	1.09007e-49	3.03652e-51	7.20794e-53	1.45801e-54	2.51316e-56	3.69142e-58	4.6204e-60	4.92809e-62	4.4791e-64	3.4691e-66	2.28957e-68	1.28767e-70	6.17119e-73	2.52026e-75	8.77071e-78	2.60098e-80	6.57283e-83	1.4154e-85	2.5973e-88	4.0614e-91	5.4118e-94	6.145e-97	5.94585e-100	4.90252e-103	3.44459e-106	2.06238e-109	1.05224e-112	4.57478e-116	1.69488e-119	5.35085e-123	1.43952e-126	3.3001e-130	6.44686e-134	1.0732e-137	1.5224e-141	1.8403e-145	1.89567e-149	1.66398e-153	1.24465e-157	7.93338e-162	
8.71723e-186	1.9005e-181	3.53076e-177	5.58961e-173	7.54065e-169	8.66859e-165	8.49182e-161	7.0887e-157	5.04249e-153	3.05658e-149	1.57885e-145	6.94956e-142	2.60668e-138	8.33163e-135	2.26927e-131	5.26689e-128	1.04168e-124	1.75562e-121	2.52137e-118	3.08573e-115	3.21803e-112	2.8598e-109	2.16568e-106	1.39755e-103	7.68513e-101	3.60121e-98	1.438e-95	4.89308e-93	1.41879e-90	3.50564e-88	7.38123e-86	1.32435e-83	2.02484e-81	2.6381e-79	2.9289e-77	2.77096e-75	2.23393e-73	1.53469e-71	8.98435e-70	4.48193e-68	1.90526e-66	6.90174e-65	2.13047e-63	5.60408e-62	1.25616e-60	2.39939e-59	3.90544e-58	5.4169e-57	6.40242e-56	6.44838e-55	5.5344e-54	4.04765e-53	2.5226e-52	1.33969e-51	6.06285e-51	2.33809e-50	7.68347e-50	2.15163e-49	5.1344e-49	1.04407e-48	1.80952e-48	2.6849e-48	3.77603e-48	1.44502e-47	2.45156e-46	4.60039e-45	7.45032e-44	1.02892e-42	1.21118e-41	1.21534e-40	1.03991e-39	7.59377e-39	4.74127e-38	2.54189e-37	1.18116e-36	4.85046e-36	1.82403e-35	6.60573e-35	2.40062e-34	8.73402e-34	3.04541e-33	9.68487e-33	2.71535e-32	6.59061e-32	1.37279e-31	2.44426e-31	3.71358e-31	4.8107e-31	5.31188e-31	4.99861e-31	4.00853e-31	2.73931e-31	1.5952e-31	7.91598e-32	3.3474e-32	1.20621e-32	3.70383e-33	9.69155e-34	2.16096e-34	4.10596e-35	6.64807e-36	9.17252e-37	1.07844e-37	1.08047e-38	9.22455e-40	6.71104e-41	4.16052e-42	2.19795e-43	9.89467e-45	3.79575e-46	1.24081e-47	3.45644e-49	8.20471e-51	1.65963e-52	2.8607e-54	4.2019e-56	5.25935e-58	5.60959e-60	5.09851e-62	3.94883e-64	2.60619e-66	1.46574e-68	7.02459e-71	2.86878e-73	9.98359e-76	2.96066e-78	7.48177e-81	1.61114e-83	2.95647e-86	4.62304e-89	6.16019e-92	6.99478e-95	6.76809e-98	5.58048e-101	3.92094e-104	2.34758e-107	1.19775e-110	5.20742e-114	1.92927e-117	6.09081e-121	1.63859e-124	3.75646e-128	7.33838e-132	1.22162e-135	1.73293e-139	2.0948e-143	2.15782e-147	1.89409e-151	1.41677e-155	9.03047e-160	
2.81675e-183	6.14096e-179	1.14087e-174	1.80614e-170	2.43657e-166	2.80103e-162	2.74391e-158	2.29053e-154	1.62935e-150	9.87656e-147	5.10164e-143	2.24557e-139	8.4228e-136	2.69215e-132	7.33255e-129	1.70186e-125	3.36593e-122	5.67283e-119	8.14717e-116	9.97072e-113	1.03982e-109	9.24071e-107	6.99784e-104	4.51581e-101	2.48325e-98	1.16364e-95	4.64652e-93	1.58107e-90	4.58445e-88	1.13276e-85	2.38505e-83	4.2793e-81	6.54275e-79	8.52434e-77	9.46399e-75	8.95365e-73	7.21837e-71	4.95897e-69	2.90306e-67	1.44822e-65	6.15637e-64	2.23012e-62	6.88406e-61	1.81081e-59	4.05897e-58	7.75302e-57	1.26194e-55	1.75033e-54	2.06878e-53	2.08363e-52	1.7883e-51	1.30789e-50	8.15112e-50	4.32888e-49	1.95905e-48	7.55492e-48	2.48271e-47	6.95243e-47	1.65905e-46	3.37362e-46	5.84624e-46	8.64836e-46	1.13666e-45	2.48504e-45	3.0492e-44	5.60036e-43	9.05943e-42	1.25088e-40	1.47224e-39	1.47705e-38	1.2635e-37	9.22141e-37	5.75053e-36	3.07462e-35	1.42018e-34	5.75901e-34	2.11428e-33	7.36958e-33	2.55722e-32	8.93492e-32	3.03391e-31	9.51169e-31	2.64857e-30	6.40852e-30	1.33302e-29	2.37201e-29	3.60285e-29	4.66672e-29	5.15264e-29	4.84866e-29	3.88824e-29	2.6571e-29	1.54733e-29	7.67839e-30	3.24693e-30	1.17001e-30	3.59266e-31	9.40065e-32	2.0961e-32	3.98272e-33	6.44852e-34	8.8972e-35	1.04607e-35	1.04804e-36	8.94767e-38	6.50961e-39	4.03564e-40	2.13198e-41	9.59768e-43	3.68182e-44	1.20357e-45	3.35269e-47	7.95845e-49	1.60982e-50	2.77483e-52	4.07578e-54	5.10149e-56	5.44122e-58	4.94548e-60	3.8303e-62	2.52797e-64	1.42175e-66	6.81374e-69	2.78267e-71	9.68393e-74	2.8718e-76	7.2572e-79	1.56278e-81	2.86773e-84	4.48428e-87	5.97529e-90	6.78483e-93	6.56495e-96	5.41298e-99	3.80325e-102	2.27712e-105	1.1618e-108	5.05111e-112	1.87136e-115	5.90799e-119	1.58941e-122	3.64371e-126	7.11812e-130	1.18495e-133	1.68092e-137	2.03192e-141	2.09305e-145	1.83724e-149	1.37424e-153	8.75942e-158	
7.75587e-181	1.6909e-176	3.14137e-172	4.97317e-168	6.70904e-164	7.71259e-160	7.55532e-156	6.30693e-152	4.48638e-148	2.71949e-144	1.40473e-140	6.18314e-137	2.3192e-133	7.41279e-130	2.019e-126	4.68604e-123	9.26803e-120	1.562e-116	2.24331e-113	2.74542e-110	2.86314e-107	2.54441e-104	1.92684e-101	1.24342e-98	6.83758e-96	3.20406e-93	1.27941e-90	4.35345e-88	1.26232e-85	3.11902e-83	6.5672e-81	1.1783e-78	1.80153e-76	2.34716e-74	2.60589e-72	2.46537e-70	1.98757e-68	1.36544e-66	7.99353e-65	3.98764e-63	1.69514e-61	6.14059e-60	1.89551e-58	4.98604e-57	1.11763e-55	2.13478e-54	3.47473e-53	4.8195e-52	5.69634e-51	5.73723e-50	4.92404e-49	3.60126e-48	2.2444e-47	1.19195e-46	5.39422e-46	2.08023e-45	6.83611e-45	1.91434e-44	4.56816e-44	9.28918e-44	1.60967e-43	2.37849e-43	3.04317e-43	4.57784e-43	3.34599e-42	5.82078e-41	9.39023e-40	1.29609e-38	1.52515e-37	1.52985e-36	1.30835e-35	9.54428e-35	5.94602e-34	3.1722e-33	1.45817e-32	5.85201e-32	2.1049e-31	7.08794e-31	2.35053e-30	7.86489e-30	2.59049e-29	7.98375e-29	2.20447e-28	5.31335e-28	1.10331e-27	1.96177e-27	2.97876e-27	3.85778e-27	4.25921e-27	4.00782e-27	3.21392e-27	2.19628e-27	1.27897e-27	6.3467e-28	2.6838e-28	9.67088e-29	2.96958e-29	7.77027e-30	1.73257e-30	3.29198e-31	5.33013e-32	7.35413e-33	8.64644e-34	8.66276e-35	7.39585e-36	5.38062e-37	3.33573e-38	1.76222e-39	7.93312e-41	3.04327e-42	9.94831e-44	2.77122e-45	6.57819e-47	1.33062e-48	2.29358e-50	3.3689e-52	4.21672e-54	4.49753e-56	4.08777e-58	3.166e-60	2.08953e-62	1.17517e-64	5.63201e-67	2.30007e-69	8.00442e-72	2.37373e-74	5.99856e-77	1.29174e-79	2.37037e-82	3.70655e-85	4.93898e-88	5.60811e-91	5.42637e-94	4.47419e-97	3.14364e-100	1.88219e-103	9.60303e-107	4.17508e-110	1.5468e-113	4.88335e-117	1.31375e-120	3.01177e-124	5.8836e-128	9.79439e-132	1.38939e-135	1.67952e-139	1.73004e-143	1.5186e-147	1.1359e-151	7.24024e-156	
1.81982e-178	3.96747e-174	7.3708e-170	1.16689e-165	1.57418e-161	1.80965e-157	1.77275e-153	1.47983e-149	1.05267e-145	6.38091e-142	3.296e-138	1.45079e-134	5.44169e-131	1.73931e-127	4.73732e-124	1.09951e-120	2.17462e-117	3.66502e-114	5.26361e-111	6.44175e-108	6.71795e-105	5.97012e-102	4.52107e-99	2.91752e-96	1.60434e-93	7.51788e-91	3.00196e-88	1.02148e-85	2.96186e-83	7.31836e-81	1.5409e-78	2.76471e-76	4.22705e-74	5.50729e-72	6.11437e-70	5.78466e-68	4.66355e-66	3.20382e-64	1.87557e-62	9.35645e-61	3.97742e-59	1.44081e-57	4.44756e-56	1.16991e-54	2.62237e-53	5.00897e-52	8.15298e-51	1.13083e-49	1.33657e-48	1.34616e-47	1.15536e-46	8.44985e-46	5.26616e-45	2.79674e-44	1.26568e-43	4.88098e-43	1.604e-42	4.49173e-42	1.07186e-41	2.17958e-41	3.77681e-41	5.57829e-41	7.06376e-41	8.73911e-41	3.38904e-40	5.17924e-39	8.29862e-38	1.14467e-36	1.34658e-35	1.35044e-34	1.15462e-33	8.41948e-33	5.24105e-32	2.79115e-31	1.27799e-30	5.08552e-30	1.79796e-29	5.8719e-29	1.86461e-28	5.96293e-28	1.89767e-27	5.7308e-27	1.56619e-26	3.75685e-26	7.78429e-26	1.38279e-25	2.09877e-25	2.71762e-25	3.00017e-25	2.823e-25	2.26376e-25	1.54697e-25	9.00849e-26	4.47033e-26	1.89035e-26	6.81172e-27	2.09163e-27	5.47302e-28	1.22034e-28	2.31872e-29	3.7543e-30	5.17991e-31	6.09015e-32	6.10164e-33	5.20929e-34	3.78986e-35	2.34953e-36	1.24123e-37	5.58772e-39	2.14354e-40	7.00713e-42	1.95192e-43	4.63337e-45	9.37227e-47	1.61549e-48	2.3729e-50	2.97006e-52	3.16785e-54	2.87923e-56	2.22998e-58	1.47177e-60	8.27734e-63	3.96693e-65	1.62006e-67	5.63794e-70	1.67195e-72	4.22511e-75	9.09842e-78	1.66958e-80	2.61072e-83	3.47879e-86	3.95009e-89	3.82208e-92	3.15141e-95	2.21423e-98	1.32573e-101	6.76393e-105	2.94073e-108	1.0895e-111	3.4396e-115	9.25345e-119	2.12135e-122	4.14413e-126	6.89871e-130	9.78622e-134	1.18297e-137	1.21856e-141	1.06963e-145	8.00078e-150	5.09969e-154	
3.63943e-176	7.93286e-172	1.47375e-167	2.33312e-163	3.14748e-159	3.61829e-155	3.54451e-151	2.95884e-147	2.10475e-143	1.27582e-139	6.59015e-136	2.90076e-132	1.08803e-128	3.47764e-125	9.47197e-122	2.19841e-118	4.34801e-115	7.32799e-112	1.05243e-108	1.28799e-105	1.34321e-102	1.19369e-99	9.03961e-97	5.83339e-94	3.20779e-91	1.50315e-88	6.00224e-86	2.04238e-83	5.92206e-81	1.46326e-78	3.08094e-76	5.52787e-74	8.45173e-72	1.10115e-69	1.22253e-67	1.15661e-65	9.32448e-64	6.40585e-62	3.75009e-60	1.87077e-58	7.95261e-57	2.8808e-55	8.89262e-54	2.33916e-52	5.24326e-51	1.00151e-49	1.63014e-48	2.26102e-47	2.67238e-46	2.69157e-45	2.31007e-44	1.6895e-43	1.05294e-42	5.59191e-42	2.53065e-41	9.75923e-41	3.2071e-40	8.98094e-40	2.14311e-39	4.35793e-39	7.55144e-39	1.11515e-38	1.40657e-38	1.59635e-38	3.41472e-38	3.97209e-37	6.25609e-36	8.61821e-35	1.0134e-33	1.01599e-32	8.68431e-32	6.33026e-31	3.93785e-30	2.09412e-29	9.55799e-29	3.77717e-28	1.31634e-27	4.18583e-27	1.27635e-26	3.89735e-26	1.19393e-25	3.52047e-25	9.50167e-25	2.26571e-24	4.68205e-24	8.30731e-24	1.26021e-23	1.63143e-23	1.80087e-23	1.69445e-23	1.35875e-23	9.28511e-24	5.407e-24	2.68314e-24	1.13461e-24	4.08847e-25	1.25542e-25	3.28496e-26	7.32461e-27	1.39172e-27	2.25337e-28	3.10903e-29	3.65537e-30	3.66227e-31	3.12667e-32	2.27472e-33	1.41021e-34	7.44998e-36	3.35381e-37	1.28657e-38	4.20575e-40	1.17156e-41	2.781e-43	5.62533e-45	9.69637e-47	1.42424e-48	1.78266e-50	1.90138e-52	1.72815e-54	1.33846e-56	8.83371e-59	4.96814e-61	2.38099e-63	9.72377e-66	3.38395e-68	1.00352e-70	2.53595e-73	5.46097e-76	1.0021e-78	1.56698e-81	2.088e-84	2.37089e-87	2.29405e-90	1.89151e-93	1.32901e-96	7.95716e-100	4.05978e-103	1.76506e-106	6.53927e-110	2.06449e-113	5.55402e-117	1.27326e-120	2.48735e-124	4.14068e-128	5.87379e-132	7.10033e-136	7.31394e-140	6.42003e-144	4.80215e-148	3.06089e-152	
6.24168e-174	1.35234e-169	2.5111e-165	3.9752e-161	5.36271e-157	6.16487e-153	6.03916e-149	5.04129e-145	3.58608e-141	2.17376e-137	1.12283e-133	4.94234e-130	1.8538e-126	5.92524e-123	1.61384e-119	3.74567e-116	7.40818e-113	1.24855e-109	1.79313e-106	2.19449e-103	2.28858e-100	2.03382e-97	1.54018e-94	9.93899e-92	5.46546e-89	2.56109e-86	1.02267e-83	3.47983e-81	1.00901e-78	2.49312e-76	5.24933e-74	9.41844e-72	1.44001e-69	1.87615e-67	2.08296e-65	1.97064e-63	1.58871e-61	1.09143e-59	6.38943e-58	3.18743e-56	1.35497e-54	4.90834e-53	1.51513e-51	3.98547e-50	8.93351e-49	1.70639e-47	2.77744e-46	3.85235e-45	4.55323e-44	4.58592e-43	3.93592e-42	2.87858e-41	1.794e-40	9.52755e-40	4.31174e-39	1.66279e-38	5.46428e-38	1.53018e-37	3.65145e-37	7.42507e-37	1.28662e-36	1.89989e-36	2.39279e-36	2.6227e-36	3.65794e-36	2.66959e-35	4.02745e-34	5.53287e-33	6.50148e-32	6.51533e-31	5.56715e-30	4.05655e-29	2.52196e-28	1.33957e-27	6.09837e-27	2.39644e-26	8.25283e-26	2.56484e-25	7.53554e-25	2.19737e-24	6.45862e-24	1.85237e-23	4.92465e-23	1.16576e-22	2.40101e-22	4.25379e-22	6.44876e-22	8.34601e-22	9.2117e-22	8.66688e-22	6.94967e-22	4.74905e-22	2.76551e-22	1.37234e-22	5.80312e-23	2.09111e-23	6.42104e-24	1.68015e-24	3.74629e-25	7.11817e-26	1.15252e-26	1.59016e-27	1.8696e-28	1.87313e-29	1.59919e-30	1.16344e-31	7.21275e-33	3.81041e-34	1.71536e-35	6.58038e-37	2.1511e-38	5.99214e-40	1.42238e-41	2.87717e-43	4.95936e-45	7.28449e-47	9.1177e-49	9.72489e-51	8.83887e-53	6.84576e-55	4.51814e-57	2.54104e-59	1.2178e-61	4.97337e-64	1.73077e-66	5.13266e-69	1.29705e-71	2.7931e-74	5.12539e-77	8.01458e-80	1.06794e-82	1.21263e-85	1.17333e-88	9.67443e-92	6.79741e-95	4.06982e-98	2.07644e-101	9.02767e-105	3.34461e-108	1.05591e-111	2.84069e-115	6.51227e-119	1.2722e-122	2.11782e-126	3.00424e-130	3.63158e-134	3.74083e-138	3.28363e-142	2.45614e-146	1.56554e-150	
1.08036e-171	1.99476e-167	3.65063e-163	5.77218e-159	7.78614e-155	8.95072e-151	8.7682e-147	7.31941e-143	5.2066e-139	3.15606e-135	1.63023e-131	7.17574e-128	2.69151e-124	8.60279e-121	2.34312e-117	5.43831e-114	1.07559e-110	1.81276e-107	2.60343e-104	3.18615e-101	3.32277e-98	2.95288e-95	2.23617e-92	1.44303e-89	7.93525e-87	3.71841e-84	1.4848e-81	5.05232e-79	1.46496e-76	3.61973e-74	7.62146e-72	1.36745e-69	2.09074e-67	2.72396e-65	3.02422e-63	2.86115e-61	2.30664e-59	1.58464e-57	9.27676e-56	4.62779e-54	1.96727e-52	7.12637e-51	2.19981e-49	5.78647e-48	1.29705e-46	2.47748e-45	4.03254e-44	5.59319e-43	6.61079e-42	6.65825e-41	5.71452e-40	4.17938e-39	2.6047e-38	1.3833e-37	6.26017e-37	2.41418e-36	7.93354e-36	2.22165e-35	5.3015e-35	1.07804e-34	1.86803e-34	2.75836e-34	3.472e-34	3.75445e-34	4.12629e-34	1.63187e-33	2.21944e-32	3.03014e-31	3.55651e-30	3.5618e-29	3.04205e-28	2.21569e-27	1.37673e-26	7.3054e-26	3.31881e-25	1.29822e-24	4.42724e-24	1.3494e-23	3.83451e-23	1.06913e-22	3.00721e-22	8.35616e-22	2.1818e-21	5.11872e-21	1.04991e-20	1.85665e-20	2.8124e-20	3.63854e-20	4.01532e-20	3.77759e-20	3.02903e-20	2.06986e-20	1.20533e-20	5.98123e-21	2.52925e-21	9.11395e-22	2.79856e-22	7.32278e-23	1.63279e-23	3.1024e-24	5.02317e-25	6.93061e-26	8.1485e-27	8.16388e-28	6.96993e-29	5.07076e-30	3.14362e-31	1.66074e-32	7.47626e-34	2.86801e-35	9.3754e-37	2.61163e-38	6.19935e-40	1.25399e-41	2.1615e-43	3.17489e-45	3.97388e-47	4.23852e-49	3.85235e-51	2.98367e-53	1.9692e-55	1.10749e-57	5.30767e-60	2.16761e-62	7.54345e-65	2.23703e-67	5.65311e-70	1.21735e-72	2.23386e-75	3.49309e-78	4.65454e-81	5.28514e-84	5.11387e-87	4.21653e-90	2.9626e-93	1.7738e-96	9.04999e-100	3.93464e-103	1.45772e-106	4.60212e-110	1.23809e-113	2.83832e-117	5.54477e-121	9.23033e-125	1.30938e-128	1.58279e-132	1.63041e-136	1.43114e-140	1.07049e-144	6.8234e-149	
