1961
0.02	0.036569670645825995	0.003654533984660663	0.11286537221602784
0.0205	0.04199746956741416	0.004328399700843188	0.11652844574573121
0.021	0.04776002010737351	0.005069745266625533	0.12013095894975717
0.021500000000000002	0.05383351166680527	0.0058782401419407455	0.12367079207573269
0.022	0.06019327250807954	0.006753058298620278	0.12714544112836423
0.0225	0.06681431107570113	0.0076929409868962215	0.1305523545907917
0.023	0.07367176213212015	0.008696259238735685	0.13389030111985248
0.0235	0.08074124501360087	0.00976107440166885	0.13715810722253968
0.024	0.08799914236722783	0.01088519520459043	0.14035494349729982
0.0245	0.09542280946502457	0.012066230580242632	0.14348029309857901
0.025	0.10299072391368264	0.013301637700305445	0.14653392176923477
0.025500000000000002	0.11068258528924671	0.014588765002911527	0.14951584899779666
0.026000000000000002	0.11847937348300319	0.015924890203122242	0.1524263205111015
0.026500000000000003	0.1263633736389184	0.01730725343212183	0.1552657823651719
0.027	0.1343181745984031	0.018733085760498473	0.1580348565844678
0.0275	0.1423286467962776	0.020199633427962858	0.1607343185045972
0.028	0.15038090464299358	0.021704178143078505	0.16336507577936465
0.0285	0.158462257588257	0.023244053832475242	0.16592814905685302
0.029	0.16656115331489085	0.024816660219536688	0.168424570385595
0.0295	0.1746671158582693	0.026419473601070866	0.17085578658392792
0.03	0.18277068088462914	0.028050055171141404	0.17322280564392567
0.0305	0.19086332988490345	0.029706057216975616	0.17552702252784774
0.031	0.19893742464151226	0.03138522748490444	0.17776978783826006
0.0315	0.20698614299498094	0.03308541198627756	0.17995248113602716
0.032	0.2150034166664991	0.034804556485412044	0.18207650153008045
0.0325	0.22298387167304096	0.036540706884676116	0.18414325934883846
0.033	0.23092277169613346	0.03829200869647427	0.18615416880662788
0.0335	0.23881596462499888	0.04005670576793193	0.18811064158118723
0.034	0.24665983238716066	0.041833138402872574	0.19001408121982552
0.0345	0.2544512440943506	0.04361974100564827	0.19186587830099724
0.035	0.26218751246849736	0.045415039353944885	0.19366740627744866
0.035500000000000004	0.269866353465461	0.047217647591987016	0.19541998264081592
0.036000000000000004	0.2774858489791951	0.049026265021293855	0.19712500913393133
0.036500000000000005	0.28504441248925183	0.05083967275510545	0.19878375122594852
0.037000000000000005	0.2925407574937209	0.052656730289967195	0.20039748365538115
0.037500000000000006	0.29997386856711994	0.05447637204064459	0.20196745126316124
0.038000000000000006	0.307342974875776	0.056297603875336416	0.20349486766691838
0.0385	0.3146475259847441	0.05811949968163003	0.20498093914890886
0.039	0.32188716979328547	0.059941197987656014	0.20642676291934914
0.0395	0.32906173244112413	0.061761898657837606	0.2078334801759257
0.04	0.33617120003430356	0.06358085967832902	0.20920217193154833
0.0405	0.34321570204701995	0.06539739404359798	0.21053388522376099
0.041	0.3501954962639212	0.06721086675254634	0.21182963312640948
0.0415	0.35711095513574287	0.06902069192000003	0.21309039489183595
