-5.24541 0.124571
-5.35861 -0.862159
-5.47043 -0.857159
2.74235 4.41212
2.8589 4.75073
2.89118 3.92937
1.95898 4.15628
2.44806 3.40135
2.68827 4.98613
-2.37666 4.06687
-2.32331 2.64712
-3.61167 3.10583
0.917049 0.0378817
0.780339 -0.16749
0.630951 0.603584
-0.205335 0.172854
-0.330774 0.395181
0.278348 -0.191935
0.320123 1.05983
0.730106 0.424276
0.388203 -0.389154
0.674511 0.0661396
-3.72645 -2.9584
-3.68321 -2.94222
-3.26408 -3.03488
-1.5822 -5.07841
-2.33715 -5.8125
-2.05497 -5.70002
-0.875688 3.44145
-0.892323 2.27805
-1.45416 3.34909
-0.530215 3.656
-1.10116 3.51073
-0.912376 3.33971
-0.438052 2.54865
-0.60165 3.30251
-2.76006 -0.357393
-2.33816 -1.09944
-2.60754 0.239743
-2.98444 -0.303449
-2.16015 -0.56169
-2.54278 -0.387344
-2.8189 -0.760583
-1.52932 -0.709842
2.70169 2.67147
3.14349 2.81775
4.14821 3.31095
1.16727 1.31051
0.747981 1.62929
1.63123 2.16833
1.43382 2.07254
0.628696 1.54786
1.15072 1.46849
0.771533 1.99087
0.421947 1.75436
0.591802 1.67722
0.83193 1.11881
0.776336 0.760677
-0.746297 -2.02974
-0.328274 -2.55647
-0.109684 -2.99547
-0.119103 -1.82534
-0.439346 -2.41727
-2.53644 5.76678
-1.84477 3.46781
-2.09506 3.00123
-1.49177 3.62945
-1.94049 2.37222
-0.891717 2.77798
1.89552 0.835963
1.74712 0.25787
2.13693 0.935606
2.12312 0.338882
2.78019 0.147323
2.28809 0.715453
1.46102 0.823572
2.20627 0.838103
1.87897 0.993942
2.36996 -0.0075652
2.01966 0.482017
2.28308 0.325221
2.4747 0.735332
2.7088 0.896761
-1.86795 -1.70767
-0.843378 -1.51208
-1.9458 -1.74108
-2.15042 -1.02898
-2.42654 -1.40222
-2.37321 -1.89859
-2.74714 -1.30993
5.13077 0.95415
4.60511 -0.671021
5.32864 0.100645
5.42008 -0.195112
4.49868 0.176258
5.01787 0.366783
-0.14759 1.69221
0.543593 2.51818
0.617509 1.50657
0.513429 1.7563
0.656267 2.19932
0.306681 1.96281
0.476536 1.88567
0.143083 2.71667
-4.28268 -1.31896
-3.80198 -1.72965
-4.30499 -1.61181
-4.03619 -2.50171
-4.50527 -1.66808
-4.59107 -2.45719
-3.54594 -2.05663
-3.99296 -2.48552
-1.17952 -4.85879
-0.532667 -4.87257
-3.74883 -3.50804
-4.27891 -4.05754
2.46319 -4.54198
2.46457 -5.00194
1.31642 -4.26764
1.60877 -4.70206
1.85138 -5.43533
1.58074 -4.51236
2.01776 -4.73445
1.57269 -4.31873
-1.79209 -1.96911
-2.98437 -1.93554
-3.21858 -2.70759
-2.72832 -2.26252
-2.75621 -2.78407
1.7237 -2.29535
1.83184 -2.15373
2.35 -2.74995
1.92196 -1.90674
1.60306 -1.71035
2.02226 -2.27872
1.91883 -2.01895
1.0517 -1.45264
1.71305 -2.22139
2.86774 -2.17242
-0.267185 3.11228
0.496485 2.09441
0.407362 2.77485
-0.303873 3.01055
0.377199 2.01298
-0.287416 2.40808
0.520036 2.45599
0.135697 1.99705
0.186895 3.49314
0.170451 2.21948
0.00685314 2.97334
0.107397 2.33009
-1.30063 -4.15347
-1.47731 -4.74446
-2.14886 -3.87141
-1.54481 3.21706
-2.12328 3.1247
-2.37357 2.65811
-2.04545 2.27172
-2.04185 2.14244
-2.40431 2.68308
0.786503 -0.39874
0.254501 -1.6669
0.430075 -1.04705
0.855808 -0.714103
0.771301 -0.198002
0.60234 0.306707
-0.255305 -0.151432
1.61536 -0.774167
0.353817 -0.738548
0.821071 0.0882553
0.136493 -0.886456
0.463672 -0.935767
1.56226 -0.975019
0.543015 -0.847709
1.20436 -1.61646
3.61052 -4.03682
4.1337 -3.80785
3.69059 -3.54955
3.59326 -3.48102
4.86828 -2.52633
3.26255 -2.70634
3.522 -0.0521869
3.45061 0.697252
-4.02644 2.08607
-3.93978 2.29007
-4.13569 2.59452
3.01892 -4.58022
3.54211 -4.35125
2.86969 -5.06394
1.12945 4.40443
1.13195 4.14626
0.625603 4.34681
0.675376 5.53027
1.17594 5.3321
1.20651 4.73997
0.594055 4.51605
1.20901 4.4818
0.702661 4.68235
0.864729 -0.415248
0.5083 -1.06356
1.40138 -1.5653
0.934034 -0.730612
-0.0516403 -0.390268
0.568914 -1.40605
0.432043 -0.755057
0.541898 -0.952276
1.6067 -0.457889
1.13497 -0.805945
0.828206 -0.496982
0.621241 -0.864218
-3.15641 -1.7658
-3.65942 -1.64796
-3.39062 -2.53785
-2.95369 -1.5964
1.18657 2.08868
2.06982 2.62771
1.8724 2.53192
2.3142 2.67821
1.91661 1.77203
1.98123 3.0699
1.41485 0.93515
1.65626 1.03479
1.64245 0.438068
0.980353 0.922759
1.7256 0.93729
1.3983 1.09313
1.095 0.954044
0.669525 1.379
1.53899 0.581204
2.2385 1.08817
3.10331 5.56079
3.09352 5.44087
3.00952 5.95408
3.23542 5.4181
-0.789359 -1.6825
-1.22034 -1.78498
-0.195763 -1.58939
-1.12017 -1.28065
-0.250175 -1.83792
-0.482408 -2.07004
3.10724 -3.82369
2.95463 -4.52477
3.47782 -4.2958
3.03471 -4.03749
2.95601 -4.98473
2.85121 -2.28466
2.26052 -1.90224
3.16837 -1.35303
2.08602 -1.94055
2.74783 -1.60984
2.35064 -1.65525
2.72281 -1.65621
2.03173 -1.45887
1.99411 -1.14288
2.34751 -1.76746
2.49963 -1.32847
2.32659 -2.77406
2.87282 -3.71594
2.73475 -3.15409
2.9529 -3.22866
2.85557 -3.16013
2.26025 -2.67075
3.09709 -2.5095
2.62516 -2.75743
-6.37227 2.46749
-3.00393 -5.24805
-2.37636 -5.26848
-2.30106 -5.65371
4.72512 3.63695
4.40185 2.79865
5.00001 3.4889
5.85966 0.207499
6.08928 0.811814
5.99419 0.987042
-4.42232 2.59856
-4.53156 3.10701
1.45298 -0.665087
1.82898 -0.584076
1.31627 -0.870459
1.60912 -1.74346
2.07582 -0.930523
1.55483 -1.26177
1.26604 -0.278693
1.72552 -0.440941
1.51721 -0.945792
1.87061 -1.57037
2.02272 -1.13137
1.00348 -1.00407
1.88516 1.51748
2.12657 1.61712
2.34913 2.37529
2.27774 1.39697
2.15171 2.27951
2.5935 2.42579
1.34659 1.75482
0.681974 2.14993
2.1314 2.00462
-4.79875 -0.403156
-4.68405 0.703684
-4.82106 -0.696005
-4.90814 0.23446
-5.4033 -0.0507177
-5.02134 -0.752271
-5.13315 -0.74727
-4.7933 1.21214
-1.34631 -3.55158
-1.48037 -3.03833
2.44177 -2.52164
3.14061 -2.76244
3.90658 -2.46515
2.84993 -2.90167
2.97075 -2.90771
2.64004 -2.13303
3.21226 -2.25707
3.26005 -2.0733
3.01221 -2.13399
3.36098 -2.20645
2.63691 -2.24524
1.35975 -2.67121
0.399242 -2.6477
1.7679 -3.05125
0.426847 -3.07439
0.759212 -3.33876
0.63543 -2.37035
0.488105 -3.06489
2.13024 -2.40665
0.520404 -2.27638
1.01548 -3.38985
1.42176 -3.04195
-0.00306013 -3.35552
0.0245444 -3.78221
0.649256 -4.481
0.21553 -3.79452
-0.0668025 -4.53057
0.621226 -4.29129
1.80026 0.696293
2.04167 0.795937
2.19283 0.575783
2.18356 0.157455
1.36576 0.683903
2.11101 0.698433
1.26168 0.933639
1.78371 0.854273
0.597068 1.32874
1.46492 0.504595
1.9244 0.342347
2.18782 0.185551
1.20236 -0.220777
2.16466 -2.16767
2.46466 -2.68932
2.65196 -1.87527
2.25477 -1.92068
2.62694 -1.92164
1.93587 -1.72429
2.25165 -2.03289
2.04586 -2.23533
-2.57775 -0.0126065
-1.32525 0.152072
-1.45069 0.374399
-2.27228 0.0228434
-0.841567 -0.212717
-1.32633 0.319171
-1.45881 0.228948
-0.666406 3.30175
-1.24487 3.20939
-0.891875 3.37103
-0.686637 2.59755
-1.22039 3.77616
-1.16345 2.22713
-0.0589153 2.33181
-0.392368 3.16281
5.52243 1.49298
5.07719 1.67921
4.94451 1.70466
4.13182 1.31848
4.27101 -1.176
3.6845 -0.902367
3.8899 -1.28267
4.03283 -1.41738
3.46937 -1.53948
3.27426 -1.05725
4.24871 -1.30422
3.69219 -1.52516
3.44434 -1.58585
3.79312 -1.65831
3.06905 -1.6971
3.22116 -1.25811
4.42514 -1.88652
-0.86519 -1.31075
-0.447167 -1.83748
-1.29617 -1.41323
-1.37401 -1.44664
-0.326006 -1.46616
-0.565176 -1.05704
-0.237996 -1.10635
-0.965094 -0.467467
-0.158653 -1.01829
3.33174 1.31929
2.74091 1.13455
3.38418 0.346268
2.89207 0.914398
3.62607 0.678535
3.32315 1.18792
3.31278 1.09571
-4.23251 1.21262
-4.4153 1.15556
-4.46504 1.07817
-4.95176 0.458221
-4.56849 0.75355
2.36421 -1.2723
2.31885 -2.39337
3.2267 -1.84415
2.61885 -2.91502
2.83701 -2.98959
2.14435 -2.43168
2.80616 -2.10097
2.40897 -2.14638
1.33906 -2.92866
2.98119 -2.27042
2.78113 -2.14734
2.50927 -2.51836
3.12991 -2.2198
2.27272 -2.90573
2.40584 -2.25859
-0.848233 4.66126
0.222796 4.72331
-0.9606 4.35411
0.118117 4.75339
-1.28912 4.75924
-1.9287 3.62336
-1.90422 4.19014
-2.20973 3.18175
-1.0762 3.57679
-2.08447 3.88931
-5.24198 -1.24279
-3.31781 -4.51558
-2.69024 -4.53602
-3.23285 -3.33393
-2.81372 -3.42659
-3.80617 -3.89962
-2.03294 4.12633
-2.38149 4.90727
-2.00846 4.6931
1.15936 0.688462
1.51378 1.15656
1.09449 1.47535
1.75519 1.25621
1.89708 0.617724
1.82453 1.1587
0.9752 1.39391
1.19393 1.17546
0.768452 1.60041
0.938307 1.52327
1.76001 1.64371
-1.77819 3.68659
-0.854246 3.99351
-1.42519 3.84823
-2.12674 4.46753
-1.93396 3.95254
-3.27411 -0.758578
-3.29948 -0.996496
-3.03792 -0.42391
-3.32604 -0.42834
-3.26231 -0.369966
-3.02057 -0.39289
-3.09676 -0.8271
-2.77187 -0.425476
-3.04343 -1.32347
-3.41737 -0.734808
0.488204 0.324359
-0.412963 0.148601
-0.538401 0.370928
0.841269 0.749701
0.0707202 -0.216188
0.537975 0.610616
0.180576 -0.413407
-0.41404 0.3157
0.259919 -0.325349
-1.0519 -1.26244
-1.96528 -0.625267
-1.38271 -0.860584
-0.534563 -0.860828
-0.751887 -1.00874
-0.424708 -1.05805
-1.71657 -0.657853
-0.413411 -3.12694
-0.947328 -3.69723
-1.12401 -4.28822
-0.385806 -3.55363
0.210875 -4.06272
-0.324549 -3.54413
1.07624 -4.50351
1.36859 -4.93794
1.77757 -4.97033
1.33251 -4.55461
-4.58861 1.89584
-4.36188 2.86337
-1.45807 -1.43842
-1.88905 -1.5409
-1.54985 -0.449689
-1.78888 -1.03656
-2.17151 -0.862216
-2.44763 -1.23545
-1.70802 -2.02219
-1.42549 -0.504917
-1.1302 0.849192
-1.78775 0.824638
-1.20138 0.232823
-1.32682 0.45515
-1.94849 0.0426228
-1.53458 0.76013
-1.20246 0.399922
-1.33494 0.309699
1.78542 -1.90393
1.56293 -0.722249
1.89356 -1.76231
1.42622 -0.92762
2.09463 -0.682995
1.34171 -0.411519
1.66477 -1.31894
0.946072 -1.5091
0.924225 -0.952066
1.98055 -1.62753
1.32039 -0.693991
