451
0.1	0.16
0.10200000000000001	0.16
0.10400000000000001	0.16
0.10600000000000001	0.16
0.10800000000000001	0.16
0.11	0.16
0.112	0.16
0.114	0.16
0.116	0.16
0.11800000000000001	0.16
0.12000000000000001	0.16
0.122	0.16
0.124	0.16
0.126	0.16
0.128	0.16
0.13	0.16
0.132	0.16
0.134	0.16
0.136	0.16
0.138	0.16
0.14	0.16
0.14200000000000002	0.16
0.14400000000000002	0.16
0.14600000000000002	0.16
0.14800000000000002	0.16
0.15000000000000002	0.16
0.15200000000000002	0.16
0.154	0.16
0.156	0.16
0.158	0.16
0.16	0.16
0.162	0.16
0.164	0.16
0.166	0.16
0.168	0.16
0.17	0.16
0.17200000000000001	0.16
0.174	0.16
0.176	0.16
0.178	0.16
0.18	0.16
0.182	0.16
0.184	0.16
0.186	0.16
0.188	0.16
0.19	0.16
0.192	0.16
0.194	0.16
0.196	0.16
0.198	0.16
0.2	0.16
0.202	0.16
0.20400000000000001	0.16
0.20600000000000002	0.16
0.20800000000000002	0.16
0.21000000000000002	0.16
0.21200000000000002	0.16
0.21400000000000002	0.16
0.21600000000000003	0.16
0.21800000000000003	0.16
0.22	0.16
0.222	0.16
0.224	0.16
0.226	0.16
0.228	0.16
0.23	0.16
0.232	0.16
0.234	0.16
0.23600000000000002	0.16
0.23800000000000002	0.16
0.24000000000000002	0.16
0.24200000000000002	0.16
0.24400000000000002	0.16
0.246	0.16
0.248	0.16
0.25	0.16
0.252	0.16
0.254	0.16
0.256	0.16
0.258	0.16
0.26	0.16
0.262	0.16
0.264	0.16
0.266	0.16
0.268	0.16
0.27	0.16
0.272	0.16
0.274	0.16
0.276	0.16
0.278	0.16
0.28	0.16
0.28200000000000003	0.16
0.28400000000000003	0.16
0.28600000000000003	0.16
0.28800000000000003	0.16
0.29000000000000004	0.16
0.29200000000000004	0.16
0.29400000000000004	0.16
0.29600000000000004	0.16
0.29800000000000004	0.16
0.30000000000000004	0.16
0.30200000000000005	0.16
0.30400000000000005	0.16
0.30600000000000005	0.16
0.30800000000000005	0.16
0.31	0.16
0.312	0.16
0.314	0.16
0.316	0.16
0.318	0.16
0.32	0.16
0.322	0.16
0.324	0.16
0.326	0.16
0.328	0.16
0.33	0.16
0.332	0.16
0.334	0.16
0.336	0.16
0.338	0.16
0.33999999999999997	0.16
0.34199999999999997	0.16
0.344	0.16
0.346	0.16
0.348	0.16
0.35	0.16
0.352	0.16
0.354	0.16
0.356	0.16
0.358	0.16
0.36	0.16
0.362	0.16
0.364	0.16
0.366	0.16
0.368	0.16
0.37	0.16
0.372	0.16
0.374	0.16
0.376	0.16
0.378	0.16
0.38	0.16
0.382	0.16
0.384	0.16
0.386	0.16
0.388	0.16
0.39	0.16
0.392	0.16
0.394	0.16
0.396	0.16
0.398	0.16
0.4	0.16
0.402	0.16
0.404	0.16
0.406	0.16
0.40800000000000003	0.16
0.41000000000000003	0.16
0.41200000000000003	0.16
0.41400000000000003	0.16
0.41600000000000004	0.16
0.41800000000000004	0.16
0.42000000000000004	0.16
0.42200000000000004	0.16
