9.47206e-17	3.04868e-16	9.68993e-16	3.0391e-15	9.39797e-15	2.86295e-14	8.58393e-14	2.53059e-13	7.32769e-13	2.08177e-12	5.79564e-12	1.57914e-11	4.20536e-11	1.09302e-10	2.76842e-10	6.82219e-10	1.63294e-09	3.78967e-09	8.51173e-09	1.84666e-08	3.8623e-08	7.77169e-08	1.5014e-07	2.77894e-07	4.91774e-07	8.30353e-07	1.33508e-06	2.04021e-06	2.95799e-06	4.06232e-06	5.27702e-06	6.47616e-06	7.50142e-06	8.19526e-06	8.44092e-06	8.19526e-06	7.50142e-06	6.47616e-06	5.27702e-06	4.06232e-06	2.95799e-06	2.04021e-06	1.33508e-06	8.30353e-07	4.91774e-07	2.77894e-07	1.5014e-07	7.77169e-08	3.8623e-08	1.84666e-08	8.51173e-09	3.78967e-09	1.63294e-09	6.82219e-10	2.76842e-10	1.09302e-10	4.20536e-11	1.57914e-11	5.79564e-12	2.08177e-12	7.32769e-13	2.53059e-13	8.58393e-14	2.86295e-14	9.39797e-15	3.0391e-15	9.68993e-16	3.04868e-16	9.47206e-17	
2.14553e-16	7.01873e-16	2.26848e-15	7.23837e-15	2.27839e-14	7.06845e-14	2.15939e-13	6.48961e-13	1.91659e-12	5.55613e-12	1.57914e-11	4.39453e-11	1.19577e-10	3.17678e-10	8.22717e-10	2.07355e-09	5.07714e-09	1.20547e-08	2.77e-08	6.14761e-08	1.31498e-07	2.70499e-07	5.33924e-07	1.00896e-06	1.8212e-06	3.13299e-06	5.12537e-06	7.95694e-06	1.16997e-05	1.62644e-05	2.13432e-05	2.64038e-05	3.07611e-05	3.37238e-05	3.47753e-05	3.37238e-05	3.07611e-05	2.64038e-05	2.13432e-05	1.62644e-05	1.16997e-05	7.95694e-06	5.12537e-06	3.13299e-06	1.8212e-06	1.00896e-06	5.33924e-07	2.70499e-07	1.31498e-07	6.14761e-08	2.77e-08	1.20547e-08	5.07714e-09	2.07355e-09	8.22717e-10	3.17678e-10	1.19577e-10	4.39453e-11	1.57914e-11	5.55613e-12	1.91659e-12	6.48961e-13	2.15939e-13	7.06845e-14	2.27839e-14	7.23837e-15	2.26848e-15	7.01873e-16	2.14553e-16	
4.7436e-16	1.57716e-15	5.18342e-15	1.68273e-14	5.39168e-14	1.70364e-13	5.30369e-13	1.62517e-12	4.89641e-12	1.44885e-11	4.20536e-11	1.19577e-10	3.32618e-10	9.03737e-10	2.39462e-09	6.17707e-09	1.54841e-08	3.76443e-08	8.85797e-08	2.01303e-07	4.40825e-07	9.28021e-07	1.87359e-06	3.61857e-06	6.66903e-06	1.16997e-05	1.94904e-05	3.07611e-05	4.58966e-05	6.46125e-05	8.56787e-05	0.000106866	0.000125236	0.000137785	0.000142249	0.000137785	0.000125236	0.000106866	8.56787e-05	6.46125e-05	4.58966e-05	3.07611e-05	1.94904e-05	1.16997e-05	6.66903e-06	3.61857e-06	1.87359e-06	9.28021e-07	4.40825e-07	2.01303e-07	8.85797e-08	3.76443e-08	1.54841e-08	6.17707e-09	2.39462e-09	9.03737e-10	3.32618e-10	1.19577e-10	4.20536e-11	1.44885e-11	4.89641e-12	1.62517e-12	5.30369e-13	1.70364e-13	5.39168e-14	1.68273e-14	5.18342e-15	1.57716e-15	4.7436e-16	
1.02268e-15	3.45554e-15	1.15478e-14	3.81399e-14	1.24399e-13	4.00359e-13	1.27024e-12	3.96913e-12	1.22019e-11	3.68622e-11	1.09302e-10	3.17678e-10	9.03737e-10	2.5126e-09	6.81573e-09	1.80068e-08	4.62458e-08	1.15222e-07	2.77894e-07	6.47309e-07	1.45269e-06	3.13299e-06	6.47616e-06	1.27957e-05	2.40989e-05	4.31442e-05	7.3227e-05	0.000117527	0.000177953	0.000253668	0.000339823	0.000427213	0.00050346	0.000555758	0.000574399	0.000555758	0.00050346	0.000427213	0.000339823	0.000253668	0.000177953	0.000117527	7.3227e-05	4.31442e-05	2.40989e-05	1.27957e-05	6.47616e-06	3.13299e-06	1.45269e-06	6.47309e-07	2.77894e-07	1.15222e-07	4.62458e-08	1.80068e-08	6.81573e-09	2.5126e-09	9.03737e-10	3.17678e-10	1.09302e-10	3.68622e-11	1.22019e-11	3.96913e-12	1.27024e-12	4.00359e-13	1.24399e-13	3.81399e-14	1.15478e-14	3.45554e-15	1.02268e-15	
2.1478e-15	7.37434e-15	2.50557e-14	8.41853e-14	2.79502e-13	9.16211e-13	2.96265e-12	9.44104e-12	2.96183e-11	9.13712e-11	2.76842e-10	8.22717e-10	2.39462e-09	6.81573e-09	1.89383e-08	5.12778e-08	1.35026e-07	3.4505e-07	8.53735e-07	2.04021e-06	4.69671e-06	1.03865e-05	2.20003e-05	4.44985e-05	8.56787e-05	0.000156553	0.000270649	0.000441455	0.000677657	0.000976892	0.00132024	0.0016706	0.00197751	0.00218853	0.00226382	0.00218853	0.00197751	0.0016706	0.00132024	0.000976892	0.000677657	0.000441455	0.000270649	0.000156553	8.56787e-05	4.44985e-05	2.20003e-05	1.03865e-05	4.69671e-06	2.04021e-06	8.53735e-07	3.4505e-07	1.35026e-07	5.12778e-08	1.89383e-08	6.81573e-09	2.39462e-09	8.22717e-10	2.76842e-10	9.13712e-11	2.96183e-11	9.44104e-12	2.96265e-12	9.16211e-13	2.79502e-13	8.41853e-14	2.50557e-14	7.37434e-15	2.1478e-15	
4.38959e-15	1.5312e-14	5.28867e-14	1.80748e-13	6.10788e-13	2.03916e-12	6.72012e-12	2.18401e-11	6.99259e-11	2.20312e-10	6.82219e-10	2.07355e-09	6.17707e-09	1.80068e-08	5.12778e-08	1.42377e-07	3.84663e-07	1.00896e-06	2.56306e-06	6.28902e-06	1.48625e-05	3.37238e-05	7.3227e-05	0.000151628	0.000298334	0.000555758	0.000976892	0.00161527	0.00250584	0.00364005	0.00494448	0.00627578	0.00744079	0.00824074	0.00852594	0.00824074	0.00744079	0.00627578	0.00494448	0.00364005	0.00250584	0.00161527	0.000976892	0.000555758	0.000298334	0.000151628	7.3227e-05	3.37238e-05	1.48625e-05	6.28902e-06	2.56306e-06	1.00896e-06	3.84663e-07	1.42377e-07	5.12778e-08	1.80068e-08	6.17707e-09	2.07355e-09	6.82219e-10	2.20312e-10	6.99259e-11	2.18401e-11	6.72012e-12	2.03916e-12	6.10788e-13	1.80748e-13	5.28867e-14	1.5312e-14	4.38959e-15	
8.72132e-15	3.09007e-14	1.08473e-13	3.7702e-13	1.29653e-12	4.40797e-12	1.48036e-11	4.9064e-11	1.60321e-10	5.15903e-10	1.63294e-09	5.07714e-09	1.54841e-08	4.62458e-08	1.35026e-07	3.84663e-07	1.06691e-06	2.87429e-06	7.50142e-06	1.89103e-05	4.58966e-05	0.000106866	0.000237777	0.00050346	0.00101005	0.00191185	0.00340081	0.00566614	0.00882095	0.0128135	0.0173617	0.021953	0.0259292	0.0286374	0.0295988	0.0286374	0.0259292	0.021953	0.0173617	0.0128135	0.00882095	0.00566614	0.00340081	0.00191185	0.00101005	0.00050346	0.000237777	0.000106866	4.58966e-05	1.89103e-05	7.50142e-06	2.87429e-06	1.06691e-06	3.84663e-07	1.35026e-07	4.62458e-08	1.54841e-08	5.07714e-09	1.63294e-09	5.15903e-10	1.60321e-10	4.9064e-11	1.48036e-11	4.40797e-12	1.29653e-12	3.7702e-13	1.08473e-13	3.09007e-14	8.72132e-15	
1.68273e-14	6.05414e-14	2.15939e-13	7.63093e-13	2.66991e-12	9.24192e-12	3.16243e-11	1.06877e-10	3.56387e-10	1.1713e-09	3.78967e-09	1.20547e-08	3.76443e-08	1.15222e-07	3.4505e-07	1.00896e-06	2.87429e-06	7.95694e-06	2.13432e-05	5.52878e-05	0.000137785	0.000328926	0.000748532	0.00161527	0.00328721	0.00627578	0.011189	0.0185686	0.0286374	0.0410525	0.0547956	0.0682855	0.079689	0.08732	0.0900036	0.08732	0.079689	0.0682855	0.0547956	0.0410525	0.0286374	0.0185686	0.011189	0.00627578	0.00328721	0.00161527	0.000748532	0.000328926	0.000137785	5.52878e-05	2.13432e-05	7.95694e-06	2.87429e-06	1.00896e-06	3.4505e-07	1.15222e-07	3.76443e-08	1.20547e-08	3.78967e-09	1.1713e-09	3.56387e-10	1.06877e-10	3.16243e-11	9.24192e-12	2.66991e-12	7.63093e-13	2.15939e-13	6.05414e-14	1.68273e-14	
3.14966e-14	1.15028e-13	4.16732e-13	1.49682e-12	5.3267e-12	1.87679e-11	6.54182e-11	2.2539e-10	7.66854e-10	2.5738e-09	8.51173e-09	2.77e-08	8.85797e-08	2.77894e-07	8.53735e-07	2.56306e-06	7.50142e-06	2.13432e-05	5.88396e-05	0.000156553	0.000400121	0.000976892	0.00226382	0.00494448	0.0101056	0.0192022	0.03376	0.0547956	0.0821641	0.114199	0.147875	0.179426	0.205107	0.221842	0.227648	0.221842	0.205107	0.179426	0.147875	0.114199	0.0821641	0.0547956	0.03376	0.0192022	0.0101056	0.00494448	0.00226382	0.000976892	0.000400121	0.000156553	5.88396e-05	2.13432e-05	7.50142e-06	2.56306e-06	8.53735e-07	2.77894e-07	8.85797e-08	2.77e-08	8.51173e-09	2.5738e-09	7.66854e-10	2.2539e-10	6.54182e-11	1.87679e-11	5.3267e-12	1.49682e-12	4.16732e-13	1.15028e-13	3.14966e-14	
5.71314e-14	2.11706e-13	7.78731e-13	2.84181e-12	1.02823e-11	3.68622e-11	1.30841e-10	4.59435e-10	1.5945e-09	5.46398e-09	1.84666e-08	6.14761e-08	2.01303e-07	6.47309e-07	2.04021e-06	6.28902e-06	1.89103e-05	5.52878e-05	0.000156553	0.000427213	0.00111659	0.00277407	0.00649322	0.0141819	0.0286374	0.0530815	0.0900036	0.13975	0.199752	0.26493	0.328959	0.385641	0.429816	0.457778	0.467339	0.457778	0.429816	0.385641	0.328959	0.26493	0.199752	0.13975	0.0900036	0.0530815	0.0286374	0.0141819	0.00649322	0.00277407	0.00111659	0.000427213	0.000156553	5.52878e-05	1.89103e-05	6.28902e-06	2.04021e-06	6.47309e-07	2.01303e-07	6.14761e-08	1.84666e-08	5.46398e-09	1.5945e-09	4.59435e-10	1.30841e-10	3.68622e-11	1.02823e-11	2.84181e-12	7.78731e-13	2.11706e-13	5.71314e-14	
