7.8125e-05 0.105739 3.12775 0.0765873 1.46439 0.129538 1.41049 0.0396302 0.946274 0.070189 0.662661 0.0845283 0.508747 0.1 3.61646 9.21821 9.78076 1.55085 268.994 282.434 1.80316 684.667 51.549
7.8125e-05 0.105732 3.12758 0.0765932 1.46441 0.12955 1.41054 0.039697 0.94604 0.0702684 0.662746 0.0845719 0.508593 1 3.61629 8.20257 8.06199 1.55085 268.994 230.737 1.80308 838.05 63.0986
7.8125e-05 0.105629 3.1271 0.0766362 1.46472 0.129487 1.41035 0.0402749 0.948625 0.070576 0.663992 0.0852423 0.509327 10 3.61512 7.65549 7.3588 1.55085 268.994 191.046 1.80248 1012 76.2077
0.00015625 0.105739 3.12775 0.0765873 1.46439 0.129538 1.41049 0.0396302 0.946274 0.070189 0.662661 0.0845282 0.508747 0.1 3.61646 9.21821 9.78076 1.55085 268.994 282.434 1.80316 684.665 51.549
0.00015625 0.105732 3.12758 0.0765932 1.46441 0.12955 1.41054 0.039697 0.94604 0.0702684 0.662746 0.0845719 0.508593 1 3.61629 8.20257 8.06199 1.55085 268.994 230.737 1.80308 838.049 63.0986
0.00015625 0.105629 3.1271 0.0766362 1.46472 0.129487 1.41035 0.0402749 0.948626 0.070576 0.663992 0.0852423 0.509327 10 3.61512 7.65549 7.3588 1.55085 268.994 191.046 1.80248 1012 76.2077
