0	0.0350944
0.200091	0.022839
0.400182	0.0175971
0.600272	0.0162352
0.800363	0.0148499
1.00045	0.0116424
1.20054	0.00739181
1.40064	0.0037426
1.60073	0.00151327
1.80082	0.000494253
2.00091	0.000133083
2.201	3.03315e-05
2.40109	5.98512e-06
2.60118	1.02806e-06
2.80127	1.51301e-07
3.00136	1.85695e-08
3.20145	1.85278e-09
3.40154	1.47574e-10
3.60163	9.45906e-11
3.80172	9.45906e-11
4.00182	9.45906e-11
4.20191	9.45906e-11
4.402	9.45906e-11
4.60209	9.45906e-11
4.80218	9.45906e-11
5.00227	9.45906e-11
5.20236	9.45906e-11
5.40245	9.45906e-11
5.60254	9.45906e-11
5.80263	9.45906e-11
6.00272	9.45906e-11
6.20281	9.45906e-11
6.4029	9.45906e-11
6.603	9.45906e-11
6.80309	9.45906e-11
7.00318	9.45906e-11
7.20327	9.45906e-11
7.40336	9.45906e-11
7.60345	9.45906e-11
7.80354	9.45906e-11
8.00363	9.45906e-11
8.20372	9.45906e-11
8.40381	9.45906e-11
8.6039	9.45906e-11
8.80399	9.45906e-11
9.00408	9.45906e-11
9.20418	9.45906e-11
9.40427	9.45906e-11
9.60436	9.45906e-11
9.80445	9.45906e-11
10.0045	9.45906e-11
