#      T                q=0          2 
    1.70000e+02     2.58103e+02   2.71520e+02
    1.72000e+02     2.67863e+02   2.81377e+02
    1.74000e+02     2.78915e+02   2.92607e+02
    1.76000e+02     2.89440e+02   3.03596e+02
    1.78000e+02     3.00379e+02		0
