0.581161 0.164145
0.457392 -0.277443
0.589222 -0.0247586
0.656002 0.294451
-0.150212 -0.267791
0.74322 -0.753975
0.992464 -0.182299
0.460007 -0.704581
0.449855 -1.55472
-0.38626 -2.00587
-0.394552 -2.36383
-0.435585 -2.07483
0.0362631 -1.69895
-2.0388 -3.11542
-2.29464 -3.81976
-2.43886 -3.85377
-2.98571 -3.51063
-2.82839 -3.78753
-3.78232 -3.56477
-2.35593 3.28261
-1.64415 3.80926
-1.62314 3.33955
-2.39769 3.84676
-3.15418 3.34236
-2.42743 3.47792
-2.2178 3.47652
-3.76516 -0.250072
-2.70831 -0.468826
-2.66871 -0.682371
-2.53315 -1.56367
-2.13446 -1.24579
-2.70387 -1.30083
-2.41156 -1.02731
-2.71703 -1.75955
0.223106 1.95533
-0.390638 1.61508
-0.194825 1.3618
0.714677 1.91996
0.339712 1.81897
-0.175978 1.10631
-0.0914653 2.39257
-3.30592 -2.16463
-3.21812 -2.65278
-3.16569 -1.84562
-3.06922 -1.91759
-2.80693 -2.07543
-2.40825 -1.75755
-2.44656 -1.94338
-2.97765 -1.81259
-3.34489 -2.60737
-2.99082 -2.27132
1.55513 4.50543
1.23205 3.97045
0.631752 4.38647
1.10299 4.40584
1.12967 3.33822
0.862202 4.12453
0.870595 4.09517
1.03593 4.57382
1.85208 -2.54103
1.673 -2.82557
1.78288 -2.76278
1.97416 -2.31066
2.26218 -3.38553
1.60797 -2.21952
-3.37671 -1.77969
-3.23648 -1.46068
-3.34684 -0.19638
-3.14001 -1.53265
-3.05288 -0.595651
-3.01329 -0.809196
-2.47904 -1.37261
-3.04844 -1.42765
-2.88586 -0.698241
2.81098 1.82682
1.86767 1.3611
2.39998 1.43962
1.9763 1.42981
1.96481 1.91618
1.58985 1.8152
2.70161 1.46475
2.8087 1.83721
1.97109 1.71905
1.94194 2.05863
2.02954 2.27543
-3.16966 1.03056
-2.71124 0.132793
-2.47902 -0.27457
-2.69359 0.240936
-3.00915 -0.0890001
-2.96955 -0.302545
-2.84213 -0.191591
-1.51556 -4.08004
-1.48955 -4.43217
-1.58082 -3.87931
-1.40713 -4.52695
-1.39711 -5.48765
0.195107 -5.27207
-0.457668 -4.14481
-2.16643 1.0109
-2.83264 1.08317
-3.05808 1.84476
-2.59576 2.09935
-2.46127 1.4594
-2.59966 0.946997
-2.6631 1.59525
-3.19152 1.12447
-2.79123 1.56341
0.456923 -3.98581
0.474265 -4.33421
-0.304157 -4.25949
0.485591 -4.13016
0.984543 2.14848
0.433577 2.43931
-0.10505 3.17397
-0.233077 3.23582
-0.212064 2.76611
0.550183 2.30294
0.931422 2.2068
0.902273 2.54638
0.119005 2.87654
-1.38418 -1.4053
-2.76274 -1.79409
-1.72803 -1.88704
-1.90878 -0.795627
-2.43891 -0.610057
-2.39932 -0.823602
-1.21192 -1.62917
-1.86507 -1.38702
-1.35029 -0.816507
-1.90337 -1.57284
-2.14216 -1.16854
-2.27189 -0.712647
1.73663 -4.11477
2.35544 -4.58296
2.04566 -3.59594
1.7653 -4.25912
1.60361 -4.44001
1.48391 -1.78346
2.21937 -1.62195
1.70642 -1.99487
1.45766 -1.27869
1.65901 -1.33592
2.66774 -0.950353
1.46231 -1.67336
1.32728 -1.47231
1.82197 -0.828297
1.04407 -1.42292
-2.77644 2.32314
-2.17963 1.93778
-2.38145 2.07362
-2.35587 3.14187
-2.20066 2.29885
1.342 -2.53099
1.38543 -3.02693
1.4953 -2.96414
1.21494 -3.62731
1.97461 -3.5869
1.84455 -2.71922
4.18306 0.36406
4.49416 -0.88463
4.70861 -0.112641
-1.44294 0.631536
-0.354083 0.571322
-2.10915 0.703803
-1.10757 1.10986
-1.73777 1.08004
-1.49067 0.237408
-0.911755 0.856585
-2.46803 0.745107
-2.17407 0.345836
6.72621 -1.7471
6.5641 -1.56792
6.09566 -1.81952
-3.17854 -2.58883
-3.13825 -2.71104
-3.09074 -3.07699
-3.0383 -2.26982
-2.94183 -2.34179
-2.93342 -3.35388
-2.67954 -2.49963
-3.2175 -3.03157
-0.0851123 5.58936
-0.0693577 5.36171
-0.945336 5.21793
-0.23049 5.90532
-4.94689 1.82042
-3.35951 2.72103
-2.89718 2.97562
-3.69543 3.03536
-2.75904 3.16952
-0.790105 -0.865967
-0.148613 -0.286825
-0.0167837 -0.0341407
-0.56367 0.184536
-0.756218 -0.277173
-0.435005 -0.62352
-1.45942 5.75971
-1.50998 5.31715
-1.72869 5.28279
-1.58655 1.67118
-0.760536 1.44773
0.0518206 1.4508
-1.78838 1.80702
-0.988245 2.36806
-0.741689 1.19224
-0.949323 1.97974
-1.74124 2.61151
-3.5886 0.0823314
-3.83712 -1.14067
-4.61715 -1.11904
3.93771 2.89502
3.57826 2.68939
3.19654 1.8223
3.75268 3.12631
4.09317 1.75829
3.49817 1.84744
3.18021 2.3228
-0.443248 4.18321
0.103379 5.12034
-0.772599 4.97656
-0.51134 3.38702
-0.219193 3.88578
0.470334 4.79121
0.54585 -2.57138
-0.980862 -3.25502
-1.04612 -3.05429
-0.370955 -3.79704
-0.316518 -2.51776
-0.324809 -2.87572
-0.365842 -2.58672
-1.01899 -2.34456
-2.30062 5.13357
1.21444 -1.6192
1.57069 -1.01483
1.18819 -1.11442
0.779497 -0.512112
0.77198 -0.831512
1.38953 -1.17165
0.774594 -1.25865
-0.782239 2.17765
-0.814135 2.8447
-1.58869 3.35191
-1.40879 2.98166
-0.775214 2.45638
-0.483066 2.95513
0.0411297 3.38192
-1.35162 -4.16767
-1.4429 -3.61482
-1.61753 -4.20238
-1.26921 -4.26246
-1.53457 -4.10946
-0.767734 -4.35757
-1.67879 -4.14347
-1.25919 -5.22315
3.34997 -0.182219
3.64451 -0.21534
3.34799 -1.30929
3.80264 -0.922247
3.91131 -1.35494
4.31411 -1.58283
1.84403 -2.33894
2.57949 -2.17742
2.06653 -2.55034
1.99733 -2.77209
2.93926 -2.59368
2.18861 -2.31997
1.6874 -2.02779
2.34657 -2.52716
-3.23246 -2.8485
-2.29666 -3.35189
-2.36192 -3.15116
-2.45359 -3.6458
-2.59781 -3.6798
-2.98734 -3.61356
-2.73347 -2.75931
-3.27142 -3.29125
-2.91735 -2.95519
1.74871 -1.01747
1.36621 -1.11705
1.43589 -2.11777
1.56755 -1.17428
1.73705 -1.60286
1.43258 -0.48443
1.08183 -0.581463
1.37086 -1.51173
1.23583 -1.31068
-5.0007 0.212824
-5.08939 0.556552
-5.22916 1.15256
-5.02199 0.447214
-5.53398 0.716166
-2.07838 2.94306
-1.34558 3
-2.12013 3.50721
-1.94024 3.13696
-1.96492 2.66419
-2.09857 3.24344
0.581171 0.0263819
0.457402 -0.415206
0.939981 -0.0654892
0.171011 -0.751901
0.460017 -0.842344
0.389782 0.526743
0.73228 0.446315
-0.16789 0.812007
0.273532 0.404556
0.397844 0.33784
-0.149043 0.556516
0.551842 -0.391377
-5.84998 -3.30317
-6.68942 2.0415
4.39926 -2.35643
3.87498 -2.79214
