-2.1719 3.23418 0 1
-4.78772 1.34709 0 1
-3.18649 1.38676 0 1
-2.44001 2.165 0 1
0.623359 1.50059 0 1
-0.485352 3.83104 0 1
0.0427102 3.28775 0 1
-3.63882 4.18734 0 0
-4.47295 1.90378 0 1
-2.23647 -4.46142 0 1
-3.32815 -3.33132 0 1
6.35897 3.53865 0 1
3.88457 -3.30884 0 1
-0.567629 4.55338 0 1
1.93402 -2.32562 0 1
0.0956963 -4.76414 0 1
-2.25154 -2.07342 0 1
2.92145 1.07469 0 1
0.718775 -0.0577092 0 1
-0.900937 -4.57504 0 1
-0.838229 -5.18191 0 1
5.45093 -0.876717 0 1
-0.23608 0.453956 0 1
1.03685 4.70541 0 1
1.5662 1.91497 0 1
-1.33447 -5.36693 0 1
0.253876 2.66088 0 1
-0.664529 5.09973 0 1
2.9135 0.753582 0 1
-5.02747 0.926425 0 1

1.5827 1.66496 1 1
1.39763 -1.96953 1 1
-4.89007 -3.17796 1 1
2.87252 0.607643 1 1
-0.77027 -1.55245 1 1
3.46159 0.541401 1 1
-3.52739 -2.33003 1 1
-1.41746 0.609444 1 1
2.09905 5.63063 1 1
0.480769 2.2466 1 1
0.76025 0.489015 1 1
1.08618 -3.87348 1 1
-2.74988 0.753978 1 1
2.86856 -1.6465 1 1
-3.13043 -6.90944 1 1
1.84264 -2.39234 1 1
2.49586 -7.17712 1 0
1.63293 7.42441 1 0
-1.65579 -3.33679 1 1
1.06089 5.48288 1 1
-1.15406 6.18776 1 1
2.86912 -4.62637 1 1
-1.60376 -4.04103 1 1
2.32379 -4.80986 1 1
3.86399 1.31312 1 1
2.11013 -0.760798 1 1
4.0591 0.0741588 1 1
4.80053 4.46043 1 1
-3.44683 -2.57446 1 1
1.33239 -5.77611 1 1
-1.45797 -2.51592 1 1
-1.37752 6.8299 1 1
1.44524 0.328158 1 1
6.03036 -3.79593 1 0
-4.81604 -0.211904 1 1
5.41503 -0.453477 1 1
-0.596483 3.71594 1 1
0.465261 6.04551 1 1
7.15152 -1.32067 1 1
1.34513 -0.959977 1 1
3.32142 -2.76816 1 1
-0.74672 1.5661 1 1
-3.20076 2.27717 1 1
2.08932 5.30969 1 1
5.41171 -4.90141 1 0
3.81658 3.36815 1 1
-1.78631 -2.93533 1 1
-2.27611 2.78633 1 1
-2.13557 -4.11046 1 1
2.39975 1.67985 1 1
-2.00713 1.50645 1 1
-0.852538 3.83962 1 1
-5.79872 4.26238 1 1
-1.51292 -0.178813 1 1
1.12086 -4.57029 1 1
-4.99343 0.475552 1 1
2.26909 4.79515 1 1
1.48449 -2.96141 1 1
4.76309 -3.47648 1 0
1.70423 -2.83583 1 1
3.83301 5.53368 1 1
3.09768 2.95689 1 1
3.77785 -0.872412 1 1
-1.43894 -4.23061 1 1
-1.96966 -3.92461 1 1
-2.28391 0.48163 1 1
0.000776771 5.69545 1 1
3.15625 1.99712 1 1
-5.27297 1.66758 1 1
-0.355094 1.05954 1 1
0.527749 0.24464 1 1
-0.43598 -4.42084 1 1
2.85951 2.67345 1 1
1.26962 1.06569 1 1
-2.41079 1.77813 1 1
-2.70193 0.577557 1 1
3.98292 -2.40013 1 1
-2.2581 -3.99263 1 1
4.95659 1.50448 1 1
-1.81947 -0.333096 0 1
6.82731 -0.96231 0 1
-0.810512 2.90021 0 1
2.33425 1.22271 0 1
1.57474 0.691729 0 1
7.3564 -2.16828 0 0
-3.35179 -3.30634 0 1
0.512713 -0.39416 0 1
-3.24693 -1.69202 0 1
0.0465201 -6.38294 0 1
1.48689 1.20309 0 1
-3.46763 0.836585 0 1
1.62292 3.72521 0 1
-2.35962 3.91463 0 1
1.14352 -4.16217 0 1
-4.80697 -1.64877 0 1
-3.8726 2.90582 0 1
-6.05477 1.91435 0 1
4.08378 -1.95598 0 1
1.46391 2.17585 0 1
5.93525 3.90916 0 1
2.66631 -5.66838 0 1
1.74782 -1.07444 0 1
-2.24861 0.697916 0 1
3.7653 -0.303311 0 1
-1.41889 -6.152 0 1
3.88343 -3.63047 0 1
-2.67325 -4.51436 0 1
0.713981 1.97388 0 1
-2.4191 3.17694 0 1
3.44653 3.83072 0 1
6.36677 0.386816 0 0
0.422333 4.55724 0 1
1.76554 -5.72085 0 1
3.23662 4.97507 0 1
1.36481 4.59598 0 1
0.496771 5.5902 0 1
3.58809 -2.47901 0 1
4.12752 1.09469 0 1
2.93751 1.27299 0 1
7.71018 -0.784685 0 0
2.93437 -3.27155 0 1
4.5127 -0.412003 0 1
2.0868 -1.93159 0 1
2.66284 -4.08134 0 1
1.47787 0.305273 0 1
-4.85862 0.256877 0 1
-1.25519 5.30264 0 1
-0.327105 -1.86227 0 1
4.83637 4.55924 0 1
0.776373 0.111207 0 1
-3.05398 -1.83596 0 1
0.459995 -3.46632 0 1
-2.87973 0.0380442 0 1
-0.3174 0.54856 0 1
-3.03715 -3.86013 0 1
-2.80054 -0.389046 0 1
2.12814 -5.93002 0 1
3.78021 -0.00728101 0 1
-2.66706 1.71446 0 1
-0.343688 -2.5782 0 1
1.35443 -1.74932 0 1
-1.99983 3.17413 0 1
-1.6926 5.23392 0 1
3.5161 -3.76491 0 1
3.15168 2.0179 0 1
1.47646 1.78158 0 1
4.64892 -4.63577 0 1
1.86115 0.493856 0 1
-0.425754 -2.00019 0 1
3.9952 -1.7378 0 1
0.499957 -5.44738 0 1
-4.94502 -3.41463 0 1
2.30159 2.22371 0 1
-3.27668 1.46396 0 1
-2.52941 -2.15164 0 1
0.174505 6.67742 0 1
3.31076 -4.74682 0 1
0.909932 0.749628 0 1
-1.73204 -1.51588 0 1
4.80079 -2.19357 0 1
3.31909 -1.88374 0 1
1.41816 2.46074 0 1
-0.702496 -0.374857 0 1
-5.8826 0.794781 0 1
1.08437 -1.34723 0 1
5.89041 -1.4655 0 1
-1.80866 -1.88753 0 1
-2.87085 -1.62595 0 1
4.373 -3.45772 0 1
2.07375 -0.0591991 0 1
-0.448481 -6.37551 0 1
2.40273 -2.34598 0 1
0.883233 4.03337 0 1
3.14415 3.65633 0 1
-2.28623 -1.07892 0 1
-4.53325 -4.762 0 1
1.58286 -0.203874 0 1
-0.732669 2.12357 0 1
2.58708 4.31182 0 1
4.92807 3.49233 0 1
-2.54569 -0.167138 0 1
4.16053 3.66679 0 1
-0.148374 3.12108 0 1
-0.0600695 -1.06755 0 1
0.82013 -4.52396 0 1
5.14377 3.66408 0 1
3.77495 3.77306 0 1
-4.52863 6.00432 0 1
-3.60532 -3.21552 0 1
-2.0492 2.22859 0 1
0.900018 3.97464 0 1
-2.31649 3.3871 0 1
-2.89718 -2.54341 0 1
3.44611 4.51146 0 1
0.517942 -1.24844 0 1
1.59337 2.89434 0 1
1.23068 4.93194 0 1
